user,trip,overspeed
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1598059572647 ,0
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1598060728082 ,16
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1598063482461 ,47
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1598215241099 ,34
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1598244256940 ,28
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1598248903319 ,12
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1598300543997 ,28
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1598346348809 ,12
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1598387265472 ,29
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1598427409072 ,16
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1598477457157 ,24
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1598518002069 ,31
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1598561260875 ,32
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1598589359741 ,2
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1598667394899 ,10
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1598670897448 ,29
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1598906089980 ,44
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1598952790963 ,6
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1598993029833 ,37
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1599035916283 ,7
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1599079211504 ,22
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1599125155225 ,14
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1599165288857 ,29
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1599201664720 ,25
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1599254343571 ,2
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1599259156780 ,0
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1599298935879 ,2
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1599305116556 ,6
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1599341476801 ,8
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1599511113703 ,31
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1599557714890 ,13
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1599598983675 ,27
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1599809685069 ,46
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1599814896509 ,85
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1600028565090 ,30
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1600051712721 ,3
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1600055120818 ,4
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1600071319263 ,119
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1600115455083 ,38
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1600161994648 ,19
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1600376094171 ,33
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1600421878364 ,11
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1600474583098 ,9
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1600477699432 ,7
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1600551843645 ,6
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1600556823104 ,1
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1600633796700 ,30
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1600679705686 ,15
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1600683087850 ,10
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1600811582868 ,25
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1600849191145 ,23
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1600853483213 ,11
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1600894024843 ,31
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1600936168691 ,16
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1600942114438 ,10
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1601108317218 ,9
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1601240163458 ,31
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1601281064098 ,12
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1601326754241 ,28
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1601358420255 ,18
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1601363703724 ,11
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1601368399698 ,77
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1601437298850 ,12
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1601440755887 ,50
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1601448363000 ,14
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1601507345726 ,55
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1601516589422 ,23
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1601539323246 ,12
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1601760446957 ,12
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1601766123044 ,9
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1601794021763 ,23
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1601799180832 ,18
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1601930273921 ,26
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1601976357097 ,15
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1602129090907 ,12
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1602153013950 ,25
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1602157020062 ,2
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1602274412291 ,68
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1602283021443 ,12
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1602287404206 ,10
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1602291009347 ,116
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1602298805985 ,78
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1602450626285 ,35
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1602491777682 ,13
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1602539746687 ,22
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1602580093621 ,25
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1602708108413 ,29
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1602752189814 ,18
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1602915804204 ,0
v3ueqXWr1YbdJ0oFlayykRpw5ea2,1597870945718 ,27
v3ueqXWr1YbdJ0oFlayykRpw5ea2,1597914580717 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1595300913170 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1595302541405 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1595309458863 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1595310172387 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1595312159748 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1595315580570 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1595315915612 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1595317218271 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1595376165969 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1595387463256 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1595393589119 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1595488187181 ,4
viQbanBqHVOFWDLvaQM5fRVKAzz1,1595491045330 ,22
viQbanBqHVOFWDLvaQM5fRVKAzz1,1595646509194 ,5
viQbanBqHVOFWDLvaQM5fRVKAzz1,1595985510350 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1595986100979 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1595996358778 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596087049722 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596088180820 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596175272796 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596176709800 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596176832023 ,2
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596179852853 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596179875352 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596182206625 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596182381677 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596250733762 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596253895472 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596253924985 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596273704737 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596277370686 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596277699361 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596284786613 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596284946360 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596286904371 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596288138049 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596332691987 ,2
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596333235772 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596334773008 ,2
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596339062684 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596342883405 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596416229461 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596417162399 ,1
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596434559497 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596512752244 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596523857888 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596603540518 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596604113939 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596605916440 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596605953878 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1596677847351 ,2
viQbanBqHVOFWDLvaQM5fRVKAzz1,1597980189029 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1598263069772 ,0
viQbanBqHVOFWDLvaQM5fRVKAzz1,1598423441068 ,0
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1598068118844 ,0
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1598085962864 ,0
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1598087965639 ,0
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1598162073727 ,0
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1598212141200 ,102
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1598604180222 ,41
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1598778341426 ,0
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1598781248878 ,5
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1598816716670 ,93
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1599217117204 ,54
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1599421644381 ,95
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1599820633312 ,52
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1599888654380 ,40
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1599897845630 ,20
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1599904088482 ,75
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1599908734000 ,0
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1600026198095 ,96
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1600420074994 ,43
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1600487647251 ,0
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1600492370061 ,0
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1600495124363 ,0
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1600565322396 ,48
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1600595484663 ,26
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1600630458981 ,91
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1601096968628 ,37
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1601101751582 ,14
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1601106752541 ,7
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1601184999492 ,0
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1601234721452 ,89
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1601346319046 ,63
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1601355254465 ,0
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1601430139694 ,6
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1601436557174 ,0
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1601439575389 ,0
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1601443491158 ,3
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1601450681455 ,130
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1601502214929 ,21
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1601510287078 ,0
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1601511699079 ,0
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1601514750794 ,12
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1601518663070 ,4
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1601521867539 ,22
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1601539102295 ,0
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1601606117628 ,39
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1601626651853 ,26
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1601631351958 ,2
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1601634683865 ,138
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1601711555357 ,20
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1601726127407 ,15
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1601791559854 ,0
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1601793446827 ,2
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1601796089051 ,0
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1601840495332 ,102
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1602158310878 ,44
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1602307442859 ,4
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1602313391659 ,8
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1602322414094 ,40
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1602526744206 ,57
w2MAoWmC1caLOZA8Gd3TzAMUDb03,1598186058473 ,0
w2MAoWmC1caLOZA8Gd3TzAMUDb03,1598312090496 ,12
w2MAoWmC1caLOZA8Gd3TzAMUDb03,1598346489635 ,12
w2MAoWmC1caLOZA8Gd3TzAMUDb03,1598398400999 ,6
w2MAoWmC1caLOZA8Gd3TzAMUDb03,1598662531583 ,139
w2MAoWmC1caLOZA8Gd3TzAMUDb03,1598672963576 ,210
w7iRVirzTAczmnXmkUM3bGplsD52,1598005920279 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1598006112546 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1598010895323 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1598080028304 ,11
w7iRVirzTAczmnXmkUM3bGplsD52,1598084492399 ,18
w7iRVirzTAczmnXmkUM3bGplsD52,1598168493578 ,22
w7iRVirzTAczmnXmkUM3bGplsD52,1598172284727 ,10
w7iRVirzTAczmnXmkUM3bGplsD52,1598236044797 ,4
w7iRVirzTAczmnXmkUM3bGplsD52,1598258185449 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1598309048579 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1598316382095 ,2
w7iRVirzTAczmnXmkUM3bGplsD52,1598319643675 ,4
w7iRVirzTAczmnXmkUM3bGplsD52,1598321828633 ,2
w7iRVirzTAczmnXmkUM3bGplsD52,1598344003812 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1598481768578 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1598504773515 ,2
w7iRVirzTAczmnXmkUM3bGplsD52,1598507784496 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1598511622395 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1598516184785 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1598568157490 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1598591135934 ,8
w7iRVirzTAczmnXmkUM3bGplsD52,1598594131545 ,11
w7iRVirzTAczmnXmkUM3bGplsD52,1598597201180 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1598597240095 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1598601390104 ,59
w7iRVirzTAczmnXmkUM3bGplsD52,1598675355241 ,6
w7iRVirzTAczmnXmkUM3bGplsD52,1598676009241 ,5
w7iRVirzTAczmnXmkUM3bGplsD52,1598685368885 ,1
w7iRVirzTAczmnXmkUM3bGplsD52,1599003853822 ,14
w7iRVirzTAczmnXmkUM3bGplsD52,1599008884771 ,12
w7iRVirzTAczmnXmkUM3bGplsD52,1599031745457 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1599034296042 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1599198307361 ,2
w7iRVirzTAczmnXmkUM3bGplsD52,1599202851497 ,13
w7iRVirzTAczmnXmkUM3bGplsD52,1599206916518 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1599273433869 ,35
w7iRVirzTAczmnXmkUM3bGplsD52,1599286772579 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1599290117292 ,24
w7iRVirzTAczmnXmkUM3bGplsD52,1599298078333 ,5
w7iRVirzTAczmnXmkUM3bGplsD52,1599439104505 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1599441154015 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1599443771994 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1599777964614 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1599793359350 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1599797674405 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1599800853388 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1599806221271 ,5
w7iRVirzTAczmnXmkUM3bGplsD52,1599807988567 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1599811012666 ,76
w7iRVirzTAczmnXmkUM3bGplsD52,1599896884668 ,2
w7iRVirzTAczmnXmkUM3bGplsD52,1599897243895 ,50
w7iRVirzTAczmnXmkUM3bGplsD52,1600147031346 ,7
w7iRVirzTAczmnXmkUM3bGplsD52,1600150325351 ,10
w7iRVirzTAczmnXmkUM3bGplsD52,1600155127514 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1600159391179 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1600209991810 ,2
w7iRVirzTAczmnXmkUM3bGplsD52,1600220095003 ,2
w7iRVirzTAczmnXmkUM3bGplsD52,1600222208980 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1600244428353 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1600386387557 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1600479361696 ,60
w7iRVirzTAczmnXmkUM3bGplsD52,1600507508070 ,87
w7iRVirzTAczmnXmkUM3bGplsD52,1600641959888 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1600648100221 ,6
w7iRVirzTAczmnXmkUM3bGplsD52,1600907733901 ,17
w7iRVirzTAczmnXmkUM3bGplsD52,1600910759150 ,12
w7iRVirzTAczmnXmkUM3bGplsD52,1600920795672 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1600934994145 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1600935732698 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1600945868082 ,2
w7iRVirzTAczmnXmkUM3bGplsD52,1600997590595 ,10
w7iRVirzTAczmnXmkUM3bGplsD52,1601000373292 ,10
w7iRVirzTAczmnXmkUM3bGplsD52,1601003333014 ,25
w7iRVirzTAczmnXmkUM3bGplsD52,1601021657382 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1601086077691 ,2
w7iRVirzTAczmnXmkUM3bGplsD52,1601093259886 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1601094363419 ,17
w7iRVirzTAczmnXmkUM3bGplsD52,1601184964121 ,2
w7iRVirzTAczmnXmkUM3bGplsD52,1601185449402 ,51
w7iRVirzTAczmnXmkUM3bGplsD52,1601246850750 ,0
w7iRVirzTAczmnXmkUM3bGplsD52,1601253057186 ,16
w7iRVirzTAczmnXmkUM3bGplsD52,1601506051991 ,42
w7iRVirzTAczmnXmkUM3bGplsD52,1601532736166 ,40
w7iRVirzTAczmnXmkUM3bGplsD52,1602202755758 ,96
w7iRVirzTAczmnXmkUM3bGplsD52,1602234724040 ,16
w7iRVirzTAczmnXmkUM3bGplsD52,1602292303183 ,47
w7iRVirzTAczmnXmkUM3bGplsD52,1602384997776 ,20
w7iRVirzTAczmnXmkUM3bGplsD52,1602392355691 ,30
w7iRVirzTAczmnXmkUM3bGplsD52,1602896541053 ,66
w7iRVirzTAczmnXmkUM3bGplsD52,1603002602562 ,52
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1597987115328 ,69
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1598319209632 ,24
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1598407269574 ,5
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1598427484181 ,5
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1598500756632 ,66
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1598768845389 ,48
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1598774409317 ,42
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1598865683170 ,35
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1598869321276 ,49
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1598934904962 ,83
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1598943894845 ,86
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1598955965335 ,22
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1599021492934 ,41
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1599028009808 ,28
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1599045319651 ,38
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1599051028668 ,56
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1599095426164 ,36
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1599104791595 ,40
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1599185283160 ,12
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1599221056756 ,78
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1599267710314 ,131
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1599289858917 ,55
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1599358159783 ,36
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1599365615405 ,4
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1599368933715 ,24
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1599372278909 ,51
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1599380975134 ,66
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1599385086823 ,9
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1599390373660 ,77
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1599536967441 ,48
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1599701391109 ,5
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1599707776484 ,56
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1599877719558 ,19
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1599881542434 ,0
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1599884869613 ,43
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1599993249453 ,81
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1600072411546 ,0
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1600074386214 ,16
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1600132457676 ,3
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1600137714344 ,5
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1600221139246 ,91
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1600306278720 ,0
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1600308720800 ,0
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1600310030502 ,51
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1600321158456 ,28
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1600324243832 ,22
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1600475706442 ,56
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1600564448301 ,86
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1600580595047 ,27
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1600584134977 ,2
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1600586453130 ,68
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1600673355126 ,16
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1600678186150 ,21
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1600747548000 ,44
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1600755525935 ,11
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1600759725729 ,33
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1600901461316 ,80
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1600910685231 ,40
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1600914337473 ,25
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1600917556327 ,0
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1600919014639 ,44
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1600993680413 ,53
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1601010248642 ,8
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1601360043847 ,26
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1601368353558 ,1
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1601371000676 ,11
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1601426509440 ,69
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1601435457888 ,39
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1601447274455 ,0
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1601472563733 ,109
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1601551924855 ,126
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1602046171728 ,51
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1602224518455 ,52
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1602229112151 ,9
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1602233738322 ,63
