overspeed,accel,decel,stop,start,cluster,score
264,557,464,154,123,61,60
58,777,360,55,388,96,55
77,1186,527,0,65,44,46
640,348,92,23,69,4,76
457,207,18,0,18,57,90
462,372,239,79,79,28,71
328,262,87,0,131,57,90
199,1008,429,168,354,95,50
306,765,255,127,255,94,62
346,303,303,60,243,98,79
31,276,207,34,207,25,87
42,1196,398,132,332,22,48
290,315,52,0,105,15,93
1228,582,437,145,87,71,43
222,341,317,0,48,67,83
474,340,235,130,183,28,71
72,1136,710,142,710,86,40
176,107,153,45,122,35,97
246,756,756,274,412,80,49
153,371,202,67,67,25,87
380,131,131,0,0,90,95
499,305,388,55,194,28,71
157,402,369,134,369,62,77
996,658,383,82,137,79,44
342,644,416,56,227,61,60
129,586,390,65,195,5,73
3,1830,1372,326,719,89,22
77,1023,451,391,451,86,40
0,2920,1360,280,680,13,6
5,1436,359,359,71,3,47
42,2152,1148,334,382,52,19
0,1501,711,434,395,56,36
15,1482,370,277,555,48,45
5,737,414,265,368,96,55
330,726,611,76,191,61,60
175,445,171,102,239,98,79
0,1549,929,309,619,89,22
31,785,927,71,285,80,49
361,564,169,0,0,99,78
188,159,223,0,95,35,97
53,1107,415,138,553,22,48
1112,153,0,0,65,65,74
166,143,125,35,71,35,97
265,114,45,0,114,90,95
812,94,18,0,56,24,81
232,104,87,0,52,19,98
112,197,125,0,35,35,97
1185,97,19,19,38,65,74
282,71,161,0,89,60,89
401,185,55,18,37,57,90
351,265,142,20,102,57,90
93,1115,234,0,469,74,56
928,255,127,0,72,32,61
274,163,72,18,18,15,93
380,173,0,19,38,57,90
241,174,69,0,69,15,93
79,112,149,0,224,35,97
651,147,26,0,26,75,91
573,8,16,0,8,75,91
40,35,35,0,52,30,100
144,263,87,17,158,15,93
465,110,55,0,36,75,91
235,87,0,0,0,19,98
302,285,0,0,0,15,93
310,221,88,0,44,15,93
529,179,44,0,0,75,91
301,262,0,0,0,15,93
523,219,131,0,0,17,80
692,89,44,0,0,75,91
529,215,43,0,43,17,80
457,124,82,41,0,75,91
416,87,0,0,43,90,95
443,267,133,0,0,57,90
450,88,44,0,44,90,95
616,50,16,0,50,75,91
824,20,0,0,6,24,81
513,43,43,0,87,75,91
389,43,0,0,43,90,95
670,289,206,0,165,42,67
160,216,43,0,43,15,93
716,376,250,0,0,42,67
611,110,147,0,0,75,91
607,24,0,0,0,75,91
590,27,13,0,0,75,91
398,165,82,0,41,57,90
277,174,43,0,0,15,93
747,312,44,0,0,4,76
1,174,0,0,0,0,99
508,178,134,0,0,17,80
613,22,16,0,0,75,91
989,20,13,0,6,65,74
242,133,44,0,44,19,98
512,132,44,0,88,75,91
544,124,82,0,41,75,91
369,218,131,0,43,57,90
101,133,0,0,44,0,99
549,43,43,0,87,75,91
512,208,208,0,0,17,80
338,87,43,0,87,90,95
533,165,0,0,41,75,91
297,466,0,0,84,7,88
446,179,44,0,0,57,90
1501,72,45,6,13,77,64
585,203,81,0,0,17,80
454,43,0,0,43,90,95
468,167,83,0,41,57,90
388,175,0,0,131,57,90
342,248,82,0,0,57,90
234,128,42,0,42,19,98
582,209,125,0,41,17,80
541,180,0,0,0,75,91
554,293,125,0,83,17,80
575,0,0,0,8,75,91
2369,27,13,0,13,88,42
441,96,96,0,96,90,95
517,217,0,0,87,17,80
386,89,44,0,89,90,95
658,196,157,0,39,17,80
558,89,44,0,44,75,91
290,49,0,0,199,90,95
671,167,83,0,0,75,91
544,87,0,0,0,75,91
505,293,41,0,41,17,80
335,178,0,0,44,57,90
332,251,0,0,41,57,90
622,132,44,0,88,75,91
135,0,54,0,109,19,98
433,131,175,0,0,60,89
508,88,44,0,132,75,91
625,44,132,0,0,75,91
492,209,125,0,0,17,80
500,44,132,0,44,75,91
307,96,96,0,96,90,95
426,70,105,0,35,90,95
999,174,0,0,43,65,74
430,203,0,0,40,57,90
105,95,285,0,95,35,97
624,53,0,0,53,75,91
635,86,0,0,43,75,91
764,87,43,0,87,24,81
619,162,0,0,0,75,91
507,208,0,0,41,57,90
718,133,89,0,0,24,81
488,166,41,41,41,57,90
331,134,89,0,44,90,95
701,221,177,0,177,4,76
346,0,60,0,0,90,95
77,50,0,0,0,30,100
436,0,29,0,0,90,95
236,24,24,0,0,19,98
745,78,78,15,0,24,81
54,80,80,80,0,30,100
146,0,0,0,0,19,98
569,127,0,0,25,75,91
91,0,47,0,0,30,100
34,161,0,0,80,0,99
390,52,78,0,0,90,95
149,124,0,0,62,19,98
197,0,66,0,0,19,98
35,29,29,0,0,30,100
138,50,0,0,0,19,98
73,0,0,0,0,30,100
70,123,123,30,30,35,97
233,70,0,70,0,19,98
862,74,37,37,37,24,81
100,63,126,0,0,35,97
348,27,27,0,0,90,95
54,0,0,0,0,30,100
121,0,0,0,0,30,100
288,133,53,0,0,90,95
200,41,0,0,0,19,98
57,26,26,0,53,30,100
49,34,34,0,0,30,100
130,0,0,0,0,19,98
83,133,106,26,0,0,99
336,28,0,0,0,90,95
345,24,0,0,0,90,95
17,90,0,0,0,30,100
656,142,35,35,0,75,91
78,24,0,0,0,30,100
288,22,0,0,0,90,95
10,237,118,0,0,0,99
14,117,0,0,58,0,99
72,217,54,54,0,0,99
27,32,0,0,0,30,100
88,47,47,0,0,30,100
28,122,81,40,40,0,99
12,0,0,0,0,30,100
110,63,189,31,31,35,97
81,95,0,0,31,0,99
493,25,25,0,0,75,91
39,75,113,0,0,30,100
53,187,187,0,0,35,97
239,0,0,0,0,19,98
163,0,95,0,0,19,98
318,47,0,0,0,90,95
639,95,47,0,47,75,91
510,0,46,0,0,75,91
16,0,0,0,0,30,100
36,0,0,0,0,30,100
16,159,0,0,0,0,99
42,75,0,0,0,30,100
828,47,0,0,0,24,81
1171,186,0,0,0,65,74
633,0,47,0,0,75,91
510,68,34,0,0,75,91
1542,23,23,0,23,77,64
12,79,0,0,0,30,100
3,0,0,0,0,30,100
660,189,0,0,47,75,91
837,95,0,0,47,24,81
503,142,94,0,0,75,91
168,0,0,0,0,19,98
727,0,0,0,0,24,81
409,90,0,0,90,90,95
1307,39,19,0,19,77,64
9,0,0,0,0,30,100
428,0,47,0,0,90,95
430,47,0,0,0,90,95
856,47,0,0,0,24,81
76,0,0,0,39,30,100
413,0,47,0,0,90,95
294,0,0,0,0,90,95
524,0,47,0,0,75,91
265,43,0,0,0,90,95
586,94,0,0,47,75,91
136,120,0,0,0,19,98
110,0,0,0,0,30,100
4,0,0,0,0,30,100
19,0,0,0,0,30,100
15,0,0,0,0,30,100
13,0,0,0,0,30,100
693,47,0,0,0,75,91
217,47,0,0,47,19,98
713,141,47,0,47,24,81
466,94,0,0,0,75,91
623,94,0,0,47,75,91
361,44,0,0,0,90,95
619,47,0,0,0,75,91
664,146,48,0,0,75,91
82,0,0,0,0,30,100
0,0,0,0,0,30,100
9,0,0,0,0,30,100
17,0,0,0,0,30,100
23,0,0,0,0,30,100
30,0,0,0,0,30,100
4,0,0,0,0,30,100
495,47,0,0,0,75,91
166,140,0,0,0,19,98
114,47,0,0,0,19,98
158,46,0,0,0,19,98
506,47,0,0,0,75,91
139,0,0,0,0,19,98
301,0,0,0,0,90,95
362,46,0,0,0,90,95
598,94,0,0,47,75,91
644,139,0,0,93,75,91
46,0,0,0,0,30,100
142,686,0,0,0,58,85
10,0,0,0,0,30,100
21,0,79,0,0,30,100
31,64,0,0,0,30,100
39,0,0,0,0,30,100
4,0,0,0,0,30,100
526,94,0,0,0,75,91
229,139,0,0,0,19,98
654,283,0,0,0,4,76
156,49,49,0,0,19,98
545,0,0,0,0,75,91
275,93,0,0,0,90,95
864,47,0,0,0,24,81
438,186,0,0,0,57,90
28,0,0,0,0,30,100
253,401,0,0,0,7,88
23,0,0,0,0,30,100
4,80,0,0,0,30,100
55,0,0,0,0,30,100
49,0,0,0,0,30,100
10,0,0,0,0,30,100
945,47,0,0,0,24,81
430,294,0,0,0,57,90
579,47,0,0,0,75,91
52,638,0,0,0,59,92
631,0,0,0,0,75,91
667,141,0,0,0,75,91
164,302,108,0,43,15,93
474,414,186,0,165,99,78
692,685,424,32,130,46,58
461,232,69,11,11,57,90
818,45,22,22,11,24,81
1522,371,229,17,159,2,51
743,625,556,69,278,79,44
130,370,235,0,201,25,87
413,370,235,0,201,28,71
2029,195,118,8,59,88,42
91,1022,136,68,68,10,70
1809,164,70,0,54,54,54
1165,407,215,95,119,32,61
161,526,0,30,92,7,88
64,360,27,0,83,43,96
417,141,70,17,0,57,90
325,263,87,0,50,57,90
621,671,289,45,213,46,58
598,174,69,0,43,17,80
109,1393,817,0,432,56,36
348,805,671,89,313,80,49
1088,623,385,18,110,79,44
1002,470,176,0,39,32,61
903,659,565,18,94,79,44
114,646,372,24,173,5,73
702,452,130,20,110,42,67
1256,513,265,70,159,71,43
947,1102,522,96,193,47,35
1768,317,406,52,123,51,34
1466,240,188,0,68,2,51
679,358,202,15,46,42,67
749,321,196,0,35,4,76
974,374,293,16,16,32,61
598,318,195,36,85,17,80
446,388,323,25,25,28,71
1047,50,100,50,83,65,74
30,194,64,0,64,0,99
586,411,361,0,98,28,71
355,447,368,26,263,28,71
268,954,400,76,95,94,62
1300,51,119,17,34,77,64
7,654,356,118,118,36,69
42,972,601,138,370,86,40
2,370,264,158,211,25,87
52,957,455,91,410,96,55
0,530,106,106,53,59,92
77,1095,380,95,428,22,48
0,847,529,0,105,36,69
62,973,649,92,324,80,49
3,954,424,53,106,50,57
99,921,271,54,216,10,70
53,498,443,110,221,5,73
107,1339,566,154,309,56,36
137,451,188,37,75,20,86
104,475,109,73,182,59,92
179,937,750,93,375,80,49
60,554,443,110,277,5,73
36,1292,415,138,415,22,48
78,1239,505,45,183,44,46
12,865,624,144,240,80,49
69,736,157,105,52,58,85
0,1203,273,54,164,40,63
11,864,816,48,336,80,49
71,1635,499,136,136,3,47
11,1283,855,190,190,44,46
58,1558,458,137,550,37,30
28,881,587,48,244,50,57
150,344,218,31,62,25,87
452,486,231,23,92,99,78
2,1371,548,164,383,56,36
62,827,367,45,643,96,55
8,584,371,106,371,5,73
86,1235,411,0,548,22,48
0,1107,577,96,192,44,46
66,1317,454,227,408,22,48
129,1439,603,46,418,56,36
15,1062,584,53,212,50,57
111,1153,576,0,104,44,46
30,572,156,0,156,20,86
63,574,52,0,52,59,92
11,531,478,106,478,83,66
222,1472,757,42,210,81,31
3,418,418,52,209,41,84
125,1297,492,44,536,85,33
0,687,370,52,317,5,73
134,1422,399,133,355,3,47
1,613,204,51,102,20,86
127,1286,367,91,229,40,63
6,687,317,105,264,5,73
1,1148,618,88,264,44,46
2,1203,343,85,429,22,48
3,1272,530,106,159,44,46
8,1318,363,136,409,22,48
27,2208,530,265,971,12,14
130,1092,242,60,242,10,70
165,595,0,0,49,59,92
6,1057,422,52,105,50,57
54,1268,498,135,181,44,46
4,687,264,52,52,20,86
122,1420,754,44,621,85,33
3,952,211,52,52,10,70
14,650,464,92,557,96,55
261,287,184,20,123,67,83
12,196,118,0,0,0,99
149,104,130,0,0,19,98
171,459,337,91,183,41,84
1,495,660,55,660,83,66
15,754,205,68,205,73,72
169,596,298,74,447,66,59
31,326,81,0,122,43,96
82,365,319,0,182,41,84
72,105,0,0,0,0,99
2,453,113,0,170,59,92
1,390,469,78,234,41,84
18,289,0,72,0,43,96
34,138,92,0,46,0,99
8,365,324,40,324,62,77
71,418,209,78,130,25,87
125,313,208,104,261,25,87
120,379,108,0,271,45,94
75,387,387,0,193,41,84
135,227,165,62,186,25,87
0,87,175,87,175,35,97
0,0,121,0,60,30,100
162,55,27,0,55,19,98
5,277,646,92,554,83,66
95,1428,357,0,714,48,45
333,312,156,93,156,67,83
20,126,63,0,0,0,99
384,125,208,41,145,60,89
0,739,470,0,403,96,55
119,252,126,0,176,25,87
52,146,219,0,0,35,97
188,246,246,0,11,60,89
190,302,302,0,0,67,83
11,216,336,24,120,41,84
121,270,245,0,49,25,87
212,194,233,0,38,60,89
1,371,0,0,148,43,96
43,453,279,0,104,20,86
4,0,178,0,0,35,97
16,0,0,0,0,30,100
359,170,68,0,85,57,90
114,226,324,97,324,62,77
100,510,113,56,113,59,92
486,209,81,11,128,17,80
0,487,487,88,354,83,66
1,307,263,87,219,25,87
151,585,195,97,195,84,75
191,130,242,37,205,60,89
76,843,494,61,164,36,69
191,616,547,22,114,61,60
51,283,231,77,154,25,87
92,315,210,52,315,62,77
75,229,57,0,172,45,94
181,1252,521,156,678,85,33
357,354,205,37,205,98,79
21,185,254,46,115,35,97
41,889,80,80,323,73,72
106,782,293,97,1076,97,41
0,513,462,0,256,5,73
294,224,168,56,149,60,89
90,501,410,68,159,5,73
10,569,244,162,406,5,73
414,172,195,0,114,60,89
292,651,144,0,0,84,75
48,720,72,0,72,58,85
166,431,0,0,0,7,88
31,572,0,0,0,59,92
122,362,0,0,72,43,96
43,577,0,0,144,59,92
131,727,0,72,218,58,85
324,286,26,0,26,57,90
158,646,0,0,143,58,85
247,865,162,0,0,58,85
16,874,97,0,97,58,85
56,777,0,0,0,58,85
73,358,0,0,143,43,96
114,743,0,0,67,58,85
31,572,0,0,0,59,92
211,734,0,0,0,58,85
177,706,0,0,141,58,85
114,797,145,0,0,58,85
41,498,142,0,142,59,92
147,795,72,0,0,58,85
117,736,133,0,66,58,85
87,652,144,0,0,58,85
39,572,71,0,71,59,92
229,794,72,0,0,58,85
81,687,158,0,105,58,85
73,216,72,0,0,0,99
40,1065,133,0,0,10,70
303,794,0,0,0,58,85
74,668,133,0,89,58,85
93,574,0,0,143,59,92
11,461,0,0,0,59,92
96,939,72,0,72,10,70
202,586,27,0,0,7,88
195,361,0,0,0,7,88
397,717,65,0,130,84,75
55,642,0,0,71,59,92
318,313,0,0,0,57,90
290,210,0,0,70,15,93
234,429,0,0,0,7,88
50,951,52,0,105,10,70
62,888,0,0,74,58,85
176,430,0,0,0,7,88
19,216,0,0,72,0,99
179,289,0,0,72,15,93
29,360,0,0,0,43,96
93,216,0,0,0,0,99
54,505,0,0,72,59,92
195,360,216,0,0,67,83
13,1128,35,0,105,10,70
133,434,0,0,0,7,88
23,215,0,0,0,0,99
153,649,144,0,72,58,85
115,575,0,0,0,59,92
78,501,0,0,0,59,92
147,360,0,0,0,43,96
31,462,51,0,257,16,82
26,167,0,0,167,0,99
31,752,0,0,150,58,85
463,504,0,0,144,99,78
88,939,0,0,72,10,70
147,858,53,0,268,73,72
156,432,0,0,0,7,88
67,595,148,0,372,16,82
93,573,107,0,71,59,92
219,215,0,0,0,15,93
24,1028,164,0,288,10,70
19,433,0,0,216,59,92
31,174,0,0,0,0,99
333,650,144,0,72,84,75
48,949,0,0,113,10,70
223,361,0,0,72,7,88
35,217,0,0,0,0,99
136,939,0,0,67,10,70
233,715,0,0,71,58,85
123,579,0,72,72,59,92
96,644,0,0,0,59,92
196,645,0,0,143,58,85
145,506,217,0,144,20,86
470,309,103,0,51,57,90
631,715,76,25,25,46,58
353,258,51,0,51,57,90
283,821,198,0,311,94,62
38,394,0,65,131,43,96
362,228,19,0,38,57,90
459,276,36,0,36,57,90
774,387,180,0,51,42,67
7,331,152,0,101,25,87
1093,206,129,0,77,65,74
380,536,102,0,178,99,78
673,155,51,0,77,75,91
6,232,103,0,77,43,96
0,484,25,0,25,59,92
20,232,25,0,25,0,99
365,411,82,0,82,99,78
0,249,57,0,38,43,96
0,89,0,0,0,30,100
0,254,72,0,163,43,96
199,56,28,0,9,19,98
103,125,29,0,19,0,99
498,257,77,0,103,17,80
298,258,77,0,25,15,93
509,535,102,0,102,99,78
774,154,51,0,77,24,81
483,410,164,0,82,99,78
300,283,129,0,51,15,93
0,690,153,25,102,58,85
527,27,0,0,9,75,91
72,102,74,0,9,0,99
619,414,236,0,118,42,67
0,308,0,0,0,43,96
22,154,25,25,77,0,99
1070,508,0,0,0,32,61
1357,103,154,0,51,77,64
0,657,176,0,126,20,86
250,129,77,0,51,15,93
191,479,128,0,165,7,88
1,601,66,0,0,59,92
116,334,51,0,51,43,96
662,376,175,0,75,42,67
89,154,25,25,77,0,99
181,588,102,0,127,84,75
0,343,38,0,19,43,96
0,223,18,0,37,0,99
1437,268,38,0,57,2,51
7,836,87,0,52,58,85
84,180,77,0,51,0,99
1002,455,126,25,75,32,61
54,103,77,0,51,0,99
173,407,163,54,108,25,87
134,283,51,0,51,43,96
0,509,127,0,25,59,92
653,386,77,0,25,4,76
0,511,153,0,102,20,86
1199,180,103,0,25,65,74
384,511,127,0,127,99,78
1280,89,89,0,0,77,64
46,374,71,17,0,43,96
628,489,108,18,36,99,78
0,636,159,0,79,20,86
0,556,159,0,79,20,86
820,388,36,0,0,4,76
199,154,206,25,77,60,89
19,817,48,96,0,58,85
466,278,92,0,74,57,90
8,180,103,0,25,0,99
0,658,247,0,137,20,86
918,309,180,0,25,32,61
125,614,230,0,76,20,86
906,387,25,0,51,4,76
0,460,51,0,51,59,92
10,283,77,0,25,43,96
603,513,102,0,102,99,78
151,231,77,0,25,15,93
98,793,358,25,76,36,69
136,335,103,25,51,43,96
2,841,127,0,102,58,85
221,542,58,0,77,7,88
431,533,96,0,96,99,78
0,839,83,0,83,58,85
72,206,103,0,51,0,99
97,663,110,0,193,16,82
1333,386,103,25,0,2,51
125,382,25,0,127,7,88
287,206,0,0,77,15,93
814,305,101,0,50,4,76
58,83,0,0,41,30,100
623,474,43,0,86,99,78
26,450,0,0,50,59,92
904,179,29,0,89,24,81
730,108,27,0,0,24,81
3,138,0,0,0,0,99
0,133,0,0,0,0,99
544,151,0,0,0,75,91
536,53,0,0,26,75,91
186,187,0,0,0,15,93
66,218,0,0,109,0,99
736,204,0,0,58,4,76
26,452,82,0,0,59,92
504,381,58,0,58,99,78
168,210,0,0,120,15,93
344,284,63,31,47,57,90
1292,275,30,0,61,77,64
125,138,0,0,55,0,99
475,114,0,0,0,75,91
230,166,0,0,27,15,93
204,115,0,0,23,19,98
220,24,12,0,0,19,98
166,12,0,0,12,19,98
838,46,0,0,23,24,81
151,171,19,0,19,0,99
415,69,0,0,23,90,95
135,92,0,0,23,19,98
280,23,0,0,23,90,95
200,139,23,0,23,19,98
528,93,0,0,0,75,91
135,55,27,0,27,19,98
27,140,0,0,0,0,99
168,69,0,0,23,19,98
195,110,0,0,27,19,98
959,86,0,0,43,24,81
233,91,0,0,45,19,98
33,0,98,98,0,30,100
37,277,0,0,277,45,94
2,176,0,0,264,45,94
503,69,0,0,23,75,91
78,239,21,21,87,43,96
514,23,0,0,23,75,91
144,221,0,0,0,15,93
25,499,0,0,0,59,92
9,147,0,0,147,0,99
294,93,0,0,0,90,95
33,204,0,51,102,0,99
278,69,0,0,0,90,95
183,37,0,0,37,19,98
691,71,23,0,23,75,91
243,93,23,0,0,19,98
136,138,0,0,0,19,98
308,46,0,0,69,90,95
114,86,86,0,0,19,98
30,181,60,0,0,0,99
9,380,76,152,228,45,94
35,2005,437,109,437,78,37
2400,99,45,4,0,88,42
2948,108,18,4,9,72,20
54,0,84,0,0,30,100
80,239,79,0,79,43,96
316,176,353,117,58,60,89
0,168,56,56,112,0,99
139,443,0,0,0,7,88
1,0,0,0,0,30,100
0,375,24,0,0,43,96
0,573,114,0,57,59,92
8,117,234,0,58,35,97
45,228,0,0,76,0,99
9,1547,257,0,442,48,45
139,354,157,0,78,25,87
60,277,277,0,110,25,87
605,342,117,0,75,17,80
256,694,383,0,191,94,62
44,0,0,0,91,30,100
0,821,547,0,273,36,69
1,0,0,0,0,30,100
0,680,583,0,97,36,69
314,20,20,0,60,90,95
783,109,13,0,0,24,81
54,181,0,0,0,0,99
389,428,251,29,44,67,83
291,66,99,16,0,90,95
4,42,155,14,84,35,97
9,214,0,0,153,0,99
40,502,55,0,279,16,82
698,67,45,0,22,75,91
215,170,0,0,0,15,93
356,248,22,45,90,57,90
344,0,20,0,0,90,95
310,138,51,17,17,90,95
0,0,0,0,17,30,100
0,0,0,0,6,30,100
0,0,0,0,7,30,100
0,0,0,0,10,30,100
0,0,0,0,6,30,100
0,0,0,0,21,30,100
0,0,0,0,41,30,100
0,0,0,0,7,30,100
0,0,0,0,6,30,100
0,0,0,0,13,30,100
0,0,0,0,58,30,100
0,0,0,0,1,30,100
0,0,0,0,2,30,100
0,0,0,0,0,30,100
0,0,0,0,18,30,100
0,0,0,0,16,30,100
0,0,0,0,4,30,100
0,0,0,0,19,30,100
0,0,0,0,20,30,100
0,0,0,0,3,30,100
0,0,0,0,3,30,100
0,0,0,0,10,30,100
0,0,0,0,10,30,100
0,0,0,0,3,30,100
0,0,0,0,2,30,100
0,0,0,0,2,30,100
0,0,0,0,2,30,100
0,0,0,0,21,30,100
0,0,0,0,16,30,100
0,0,0,0,30,30,100
0,0,0,0,39,30,100
0,0,0,0,28,30,100
0,0,0,0,57,30,100
0,0,0,0,124,30,100
0,0,0,0,175,30,100
0,0,0,0,77,30,100
0,0,0,0,20,30,100
0,0,0,0,33,30,100
0,0,0,0,32,30,100
0,0,0,0,62,30,100
0,0,0,0,48,30,100
0,0,0,0,39,30,100
0,0,0,0,15,30,100
0,0,0,0,156,30,100
0,20,40,0,61,30,100
0,0,0,0,17,30,100
0,14,14,0,492,45,94
0,0,0,0,8,30,100
0,0,0,0,7,30,100
0,0,0,0,48,30,100
0,0,0,0,9,30,100
0,0,0,0,165,30,100
0,0,62,0,62,30,100
0,0,0,0,114,30,100
0,0,0,432,1152,62,77
0,0,0,0,321,45,94
0,0,0,0,53,30,100
0,0,0,0,73,30,100
0,0,0,0,30,30,100
0,0,0,0,17,30,100
0,0,0,0,20,30,100
51,619,225,112,112,20,86
480,520,280,40,40,99,78
212,599,252,0,126,84,75
426,529,383,73,255,61,60
15,757,349,0,0,36,69
122,639,279,0,199,5,73
45,730,561,56,56,36,69
201,784,454,82,371,96,55
33,674,168,56,0,58,85
67,782,279,0,0,36,69
224,777,310,38,194,94,62
95,392,168,0,56,25,87
116,1025,269,107,215,10,70
84,225,168,0,168,25,87
158,993,357,39,198,50,57
38,372,106,0,0,43,96
51,1203,488,112,488,22,48
155,515,722,0,206,83,66
46,504,448,168,280,5,73
25,755,137,0,68,58,85
710,228,286,0,286,42,67
14,186,558,0,279,41,84
8,1125,281,112,281,22,48
142,729,410,45,227,36,69
68,505,392,0,56,20,86
97,824,257,154,154,36,69
409,1270,476,0,105,1,52
114,559,503,0,111,5,73
84,1032,454,41,206,50,57
109,1919,353,151,555,76,26
14,2200,507,169,282,18,25
100,1228,307,204,870,33,38
46,1065,336,56,168,50,57
121,1040,560,240,320,50,57
75,848,113,0,395,73,72
26,1056,264,0,264,10,70
46,1922,508,56,169,78,37
190,451,135,0,90,7,88
8,1295,507,56,394,22,48
63,1644,411,102,256,3,47
60,336,504,0,168,41,84
87,1215,520,57,231,44,46
15,1701,447,268,1164,12,14
10,1012,393,56,337,50,57
150,821,273,0,182,94,62
43,1105,495,114,419,22,48
27,1449,676,193,322,56,36
258,1230,730,38,269,44,46
96,245,122,61,367,45,94
20,819,189,63,441,73,72
121,570,253,63,570,34,68
109,561,80,0,80,59,92
12,938,351,175,469,96,55
260,581,226,64,355,66,59
214,257,193,128,386,62,77
326,609,474,270,406,66,59
253,371,494,61,123,41,84
258,290,218,72,363,98,79
128,875,539,134,202,50,57
80,544,242,0,181,20,86
21,722,656,65,525,96,55
55,793,595,66,264,80,49
58,384,320,64,384,62,77
80,1332,242,0,181,40,63
98,797,332,132,66,36,69
154,1174,848,195,391,31,32
104,572,190,0,318,16,82
137,494,371,0,371,5,73
82,832,475,178,416,96,55
517,384,416,32,384,28,71
258,707,353,176,235,94,62
156,208,208,0,277,45,94
42,1052,131,0,131,10,70
41,742,494,0,618,96,55
107,593,593,197,395,83,66
137,604,755,75,830,97,41
31,709,386,128,386,96,55
184,322,193,128,257,98,79
63,506,189,0,379,16,82
118,722,499,55,444,96,55
79,684,273,68,615,34,68
398,513,192,64,449,66,59
63,513,449,64,449,83,66
132,931,582,58,407,96,55
73,461,329,0,197,5,73
156,194,259,64,388,62,77
47,1563,586,195,390,56,36
87,584,194,0,324,16,82
47,705,384,0,192,36,69
133,380,190,63,380,62,77
127,190,381,0,444,62,77
338,207,236,88,266,98,79
72,1008,941,201,336,80,49
316,514,449,128,192,61,60
42,942,188,0,125,10,70
316,507,570,63,317,61,60
10,856,197,0,263,73,72
99,197,329,0,395,62,77
15,576,320,128,256,5,73
167,1226,479,0,479,22,48
74,311,186,0,124,25,87
93,805,460,172,575,96,55
242,316,252,63,189,67,83
367,1058,882,176,411,31,32
38,1351,540,202,135,44,46
215,784,784,0,461,80,49
43,579,322,193,257,5,73
100,555,61,185,494,34,68
68,439,439,0,439,83,66
33,329,263,0,329,62,77
23,706,64,0,257,16,82
38,1453,884,252,568,89,22
444,227,227,32,292,98,79
16,656,459,131,328,5,73
209,1079,952,127,635,31,32
229,438,375,0,250,41,84
273,1017,826,63,699,86,40
184,307,430,246,307,41,84
346,656,364,145,145,61,60
65,872,536,134,469,96,55
174,780,360,60,480,96,55
117,759,379,63,253,36,69
85,387,129,0,387,62,77
263,190,190,126,317,98,79
267,703,351,0,211,94,62
365,508,318,63,190,84,75
236,711,840,64,388,80,49
322,374,311,124,249,98,79
398,435,435,108,653,66,59
214,368,442,0,221,41,84
184,880,565,62,377,96,55
49,450,578,0,450,83,66
198,932,717,215,932,97,41
20,513,513,0,321,83,66
0,847,317,52,317,73,72
2,979,206,51,360,73,72
3,1138,295,126,548,74,56
1,1148,208,52,522,74,56
7,865,324,108,540,96,55
0,869,358,102,153,36,69
0,1244,597,149,547,85,33
3,1445,240,60,542,48,45
1,1608,428,0,536,37,30
0,995,644,175,936,97,41
30,1319,152,50,405,74,56
11,1717,71,0,501,63,53
10,798,159,0,425,73,72
1,793,244,0,610,34,68
1,851,159,0,638,34,68
1,774,103,154,361,73,72
2,1270,264,105,423,22,48
2,1397,161,161,537,48,45
1,1108,295,147,1108,33,38
0,971,298,149,448,96,55
0,1416,419,157,576,85,33
25,1261,605,151,504,85,33
7,1649,638,106,319,56,36
26,1376,289,72,434,22,48
20,1606,267,107,696,48,45
7,1095,228,91,456,74,56
26,929,348,116,348,96,55
9,1207,402,115,517,22,48
5,1433,0,265,637,48,45
4,984,207,51,311,73,72
0,1446,482,160,482,85,33
19,1932,261,0,470,76,26
5,720,144,0,936,34,68
49,1092,517,57,402,22,48
0,1650,250,200,900,33,38
4,1620,405,202,405,37,30
3,1273,265,53,477,22,48
42,1837,577,209,577,37,30
12,1616,260,104,730,48,45
5,1434,265,0,690,48,45
19,1382,442,221,774,33,38
38,1551,558,124,807,14,21
7,2035,732,162,895,12,14
0,2242,850,116,696,52,19
15,1443,366,274,847,33,38
12,1508,348,58,290,3,47
2,787,175,175,437,73,72
26,1217,329,25,405,22,48
0,1064,532,66,665,86,40
1,320,0,0,0,43,96
21,171,42,0,128,0,99
2,359,18,0,0,43,96
14,259,0,0,0,43,96
0,0,0,0,0,30,100
2,180,0,0,0,0,99
6,0,0,0,0,30,100
21,157,0,0,63,0,99
590,158,31,0,0,75,91
0,372,74,0,0,43,96
0,76,0,0,76,30,100
29,115,0,0,0,0,99
0,447,0,0,0,59,92
0,446,0,0,0,59,92
0,285,0,0,0,43,96
1,890,0,0,0,58,85
0,121,0,0,0,0,99
0,94,0,0,0,30,100
3,99,198,0,0,35,97
2,326,0,0,0,43,96
56,0,0,0,0,30,100
0,0,0,0,0,30,100
0,0,0,0,95,30,100
141,124,0,0,0,19,98
0,393,98,0,0,43,96
191,162,0,0,23,19,98
0,353,0,0,0,43,96
0,384,0,0,0,43,96
57,111,0,0,0,0,99
102,87,0,0,0,19,98
98,331,0,0,0,43,96
72,1292,0,0,86,40,63
500,92,0,0,0,75,91
66,0,0,0,0,30,100
6,563,0,0,0,59,92
2,0,0,0,0,30,100
5,426,0,0,0,59,92
