overspeed,accel,decel,stop,start,cluster,score
220,696,58,0,406,10,77
462,825,314,117,432,46,60
166,1038,90,45,135,17,68
99,1060,353,50,353,95,52
238,884,232,0,46,33,85
46,102,29,0,14,47,99
517,108,25,0,12,58,87
575,125,9,1,15,58,87
98,1060,353,70,212,99,56
30,302,121,0,302,27,93
218,11,5,0,0,70,98
37,49,49,0,0,92,100
9,0,0,0,0,92,100
12,73,0,0,0,47,99
182,240,144,0,96,37,92
259,793,198,0,132,33,85
389,790,131,0,263,10,77
158,767,0,0,118,33,85
0,1533,0,0,306,6,44
113,606,275,55,110,31,82
156,1173,315,45,180,95,52
345,824,371,0,206,23,55
78,808,0,0,269,10,77
65,321,0,0,160,37,92
246,355,142,0,71,57,80
0,2459,226,0,0,89,25
24,827,183,0,367,68,62
323,505,56,0,112,84,86
213,459,83,0,144,57,80
152,686,91,45,228,10,77
434,681,27,0,109,64,73
308,117,0,0,0,80,96
213,150,18,0,18,97,94
61,801,240,0,320,68,62
34,455,170,56,227,43,84
9,500,0,0,45,5,89
37,918,367,0,183,60,70
156,167,55,0,55,16,97
98,200,0,0,28,16,97
62,368,78,0,52,37,92
0,354,0,0,141,37,92
0,838,93,0,0,33,85
117,185,0,0,46,16,97
203,354,155,33,66,37,92
313,173,108,0,0,97,94
48,314,89,0,0,16,97
276,429,195,19,58,57,80
41,1283,882,80,400,3,32
295,890,395,49,346,73,54
380,675,394,56,168,90,57
32,1617,190,95,380,1,37
1977,405,317,0,117,36,43
19,369,0,0,105,37,92
251,71,14,0,14,80,96
76,408,0,0,90,37,92
153,65,0,0,0,70,98
28,212,84,42,212,16,97
105,72,0,0,109,70,98
10,680,85,0,425,19,75
178,426,65,0,229,57,80
748,50,0,0,0,71,81
1810,17,17,0,35,36,43
257,172,49,0,73,97,94
44,19,0,0,19,92,100
161,154,38,0,38,16,97
350,168,185,16,67,25,88
591,107,43,0,43,58,87
318,38,38,0,76,80,96
151,78,39,0,39,70,98
233,140,70,0,105,97,94
189,106,35,0,70,97,94
343,49,98,0,147,97,94
524,316,0,0,63,21,83
222,159,47,0,15,97,94
45,103,103,34,0,47,99
36,131,0,0,65,47,99
456,329,164,0,164,53,79
655,84,67,16,84,58,87
1326,83,16,16,0,20,59
36,67,33,0,67,47,99
200,171,68,0,136,97,94
358,224,101,0,20,66,90
170,108,108,0,0,97,94
181,216,72,0,36,37,92
277,69,34,0,34,80,96
57,358,89,29,29,37,92
112,295,187,0,53,14,91
191,118,16,33,118,97,94
417,371,32,48,96,21,83
1004,47,20,0,33,71,81
287,0,13,0,0,80,96
480,517,258,0,0,54,64
186,377,0,0,125,37,92
445,582,194,0,0,64,73
445,812,0,0,0,64,73
407,449,64,0,0,21,83
181,748,62,0,0,33,85
141,452,129,0,0,84,86
161,349,58,0,58,37,92
265,193,0,0,0,66,90
133,881,62,0,0,33,85
637,712,259,0,0,54,64
281,874,62,0,0,33,85
278,583,64,0,0,84,86
132,758,0,0,63,33,85
482,194,194,0,64,21,83
204,503,0,0,62,84,86
562,711,258,0,0,54,64
164,179,0,0,119,16,97
73,168,126,0,42,16,97
604,258,129,0,0,21,83
159,1074,126,0,0,17,68
89,64,0,0,0,70,98
437,501,0,62,62,21,83
448,453,0,0,0,21,83
343,560,186,0,62,64,73
437,777,259,64,129,23,55
261,374,124,62,124,57,80
509,518,0,0,0,21,83
82,1227,245,0,81,76,61
124,250,0,62,62,16,97
599,575,127,0,0,54,64
74,952,127,63,0,17,68
1368,147,22,0,11,20,59
66,507,72,0,0,5,89
51,207,69,0,0,16,97
61,268,0,0,38,16,97
34,332,66,66,0,16,97
1173,345,67,9,0,20,59
534,387,322,0,0,38,66
215,812,62,0,0,33,85
518,259,64,0,64,21,83
437,251,0,0,0,21,83
231,388,0,0,0,84,86
718,224,269,0,0,18,76
247,687,0,0,0,33,85
440,577,128,0,0,64,73
51,502,0,0,0,5,89
294,581,258,0,0,64,73
538,1101,183,0,0,40,58
397,1036,323,0,0,40,58
227,192,211,19,57,44,95
82,465,58,0,116,5,89
503,194,64,0,0,58,87
411,0,0,0,0,80,96
495,258,0,0,0,21,83
384,482,50,50,0,21,83
450,226,0,0,0,21,83
56,125,125,0,0,47,99
390,259,129,0,64,66,90
207,125,0,0,0,97,94
640,712,194,0,0,54,64
175,631,0,63,63,33,85
644,778,64,64,64,54,64
23,694,0,0,0,33,85
457,452,64,64,64,21,83
90,253,63,0,63,16,97
1216,197,14,0,0,77,72
682,185,26,0,0,58,87
453,201,201,0,67,21,83
81,67,0,0,0,70,98
680,518,64,0,0,54,64
22,494,0,0,0,5,89
7,0,0,0,0,92,100
65,184,0,0,61,47,99
300,556,0,0,0,84,86
24,308,123,0,123,14,91
126,483,0,0,0,5,89
46,434,0,0,62,5,89
212,276,138,0,0,66,90
25,246,61,0,0,16,97
16,138,69,0,0,47,99
23,123,0,0,0,47,99
9,138,69,0,0,47,99
34,61,123,0,123,16,97
78,206,137,0,68,16,97
43,246,123,0,0,14,91
73,619,137,68,0,5,89
43,307,123,0,61,14,91
8,0,0,0,0,92,100
23,369,0,0,61,37,92
13,229,0,0,57,16,97
15,184,184,61,123,44,95
3,0,68,0,0,92,100
24,185,123,0,0,16,97
5,138,69,0,0,47,99
81,739,61,0,0,33,85
11,712,332,0,285,48,69
15,123,61,0,61,47,99
27,69,207,69,0,47,99
6,308,123,61,123,14,91
51,380,285,0,47,14,91
119,0,0,0,0,70,98
247,0,35,0,0,70,98
39,70,0,0,0,47,99
6,0,0,0,0,92,100
111,0,0,0,0,70,98
253,0,0,0,0,70,98
51,123,0,0,61,47,99
36,138,0,0,0,47,99
10,123,0,0,0,47,99
5,138,276,69,0,44,95
55,185,61,0,0,16,97
278,982,491,0,0,23,55
21,123,123,0,61,47,99
19,69,69,0,0,47,99
50,123,184,0,0,44,95
45,68,137,0,0,47,99
249,29,14,0,7,70,98
483,7,14,0,0,58,87
7,175,0,0,87,16,97
60,14,0,0,0,92,100
596,29,0,0,0,58,87
103,0,0,0,0,70,98
115,0,0,0,0,70,98
34,123,123,0,0,47,99
53,69,0,0,0,47,99
27,79,0,0,79,47,99
4,279,139,0,0,14,91
121,169,0,0,0,16,97
196,0,45,0,0,70,98
160,0,0,0,0,70,98
192,109,0,0,0,70,98
164,0,98,0,0,70,98
38,0,82,0,0,92,100
17,0,0,0,0,92,100
18,433,123,0,0,37,92
102,484,207,0,69,14,91
23,185,0,0,0,16,97
14,207,0,0,69,16,97
46,247,61,0,0,16,97
450,34,68,17,51,25,88
773,491,218,54,81,54,64
271,408,190,27,27,57,80
398,533,133,0,26,64,73
547,390,111,27,83,21,83
722,956,273,81,27,52,46
410,203,118,0,16,25,88
133,252,210,126,168,43,84
343,215,134,0,0,66,90
136,339,296,84,169,43,84
83,467,212,0,127,14,91
563,754,161,80,80,23,55
244,488,140,65,97,57,80
0,774,232,0,774,8,47
798,846,272,27,81,52,46
707,656,295,65,147,54,64
632,1013,278,50,101,52,46
304,1085,298,135,108,40,58
395,444,177,35,124,53,79
381,1353,394,28,169,40,58
360,639,221,24,73,64,73
861,134,53,26,26,71,81
312,1828,574,104,182,12,40
445,860,147,49,196,23,55
97,1510,424,53,238,0,35
170,323,150,21,107,37,92
192,293,130,32,32,37,92
617,319,191,21,127,38,66
330,129,64,0,21,97,94
406,148,190,21,105,25,88
299,142,71,0,0,97,94
398,338,190,0,84,66,90
171,575,213,0,106,31,82
466,428,315,22,112,53,79
264,440,132,0,66,57,80
371,275,63,0,63,66,90
169,213,85,0,64,37,92
235,317,169,0,21,66,90
142,821,164,0,109,60,70
336,176,0,0,44,25,88
547,233,84,0,105,18,76
208,242,66,0,44,37,92
209,330,154,22,66,37,92
204,426,224,0,89,57,80
202,221,88,0,66,37,92
357,336,112,0,89,66,90
76,108,144,0,108,16,97
421,452,205,41,102,53,79
81,187,107,0,107,16,97
368,254,84,0,63,66,90
161,236,43,21,86,37,92
156,340,63,0,106,37,92
53,1391,370,92,278,72,39
42,1953,292,0,585,98,26
218,204,90,0,22,97,94
328,253,190,21,63,53,79
161,287,88,0,132,37,92
272,486,105,0,42,84,86
637,372,165,0,124,38,66
298,488,150,37,93,84,86
173,308,176,22,66,37,92
165,446,212,0,127,57,80
32,348,185,0,69,14,91
223,211,21,0,63,97,94
209,154,66,0,88,97,94
415,232,42,0,63,66,90
155,1839,294,0,367,12,40
287,287,88,0,66,66,90
459,357,156,22,156,53,79
253,287,110,0,66,66,90
97,336,179,0,156,14,91
80,365,0,0,73,37,92
78,1043,417,0,139,99,56
318,308,154,0,0,66,90
367,317,190,0,105,66,90
136,332,66,0,110,37,92
341,359,148,21,84,66,90
228,446,200,22,156,57,80
112,283,118,23,47,14,91
100,511,234,21,127,14,91
107,331,110,0,154,37,92
137,571,296,42,169,31,82
102,531,288,0,66,31,82
116,537,112,22,112,5,89
173,308,154,0,88,37,92
87,509,154,22,154,14,91
148,275,296,42,105,44,95
404,451,121,0,121,21,83
372,717,110,55,276,10,77
55,1036,644,56,392,96,49
81,621,414,41,331,48,69
413,308,61,0,61,66,90
490,272,90,0,90,25,88
254,65,97,0,65,97,94
264,254,92,0,0,66,90
864,317,317,63,105,38,66
259,158,45,0,113,97,94
244,380,201,22,178,57,80
159,471,141,0,70,57,80
266,380,246,67,156,57,80
767,649,121,0,60,54,64
327,447,255,21,63,53,79
553,317,52,0,105,21,83
271,160,53,0,53,97,94
349,370,158,0,105,66,90
318,484,161,0,0,57,80
642,160,160,0,0,18,76
280,213,53,0,159,66,90
524,213,266,0,0,21,83
459,53,214,0,214,25,88
405,316,211,0,105,66,90
172,164,273,0,164,44,95
417,214,267,0,53,53,79
235,322,0,0,0,66,90
505,106,265,106,159,25,88
462,261,157,0,52,21,83
470,370,52,0,52,21,83
215,293,195,0,97,37,92
503,267,267,0,106,53,79
112,484,161,0,53,14,91
489,320,160,0,53,21,83
253,214,214,0,107,44,95
125,53,107,0,0,47,99
413,214,428,53,160,53,79
299,318,212,0,0,53,79
317,160,0,0,160,97,94
495,53,213,0,53,25,88
320,376,215,0,53,53,79
186,107,53,0,107,97,94
223,214,107,0,107,37,92
275,214,268,0,107,44,95
478,211,423,52,105,53,79
214,657,270,0,154,10,77
268,518,207,0,207,57,80
357,53,160,53,0,25,88
382,318,371,53,53,53,79
724,266,266,0,0,18,76
370,535,214,0,285,13,74
368,160,53,0,160,25,88
235,214,0,0,53,97,94
278,316,158,0,105,57,80
289,54,218,54,54,25,88
222,215,53,0,53,37,92
117,134,67,0,0,16,97
1479,102,58,0,29,20,59
325,482,214,0,53,57,80
269,579,158,0,0,64,73
385,322,161,0,53,66,90
281,215,516,129,215,53,79
400,374,428,53,53,53,79
114,53,0,0,0,70,98
193,267,321,0,53,44,95
139,322,429,53,214,91,78
297,107,214,0,0,25,88
223,430,215,0,107,57,80
504,214,214,53,0,21,83
134,263,105,0,105,37,92
412,320,213,0,53,66,90
381,214,214,0,53,25,88
302,161,269,0,215,27,93
396,214,321,0,53,53,79
176,106,265,0,0,44,95
432,374,267,53,106,53,79
373,234,292,0,0,53,79
373,106,267,0,53,25,88
175,557,202,0,101,31,82
426,213,427,106,106,53,79
590,267,374,0,160,38,66
365,316,316,0,0,53,79
531,322,214,0,107,53,79
405,158,316,0,105,25,88
271,468,260,0,156,57,80
344,365,146,0,73,66,90
199,547,145,0,0,84,86
1780,182,60,30,15,36,43
187,267,106,0,53,37,92
241,379,162,0,54,57,80
454,214,267,0,0,53,79
190,162,487,108,54,44,95
447,321,374,0,53,53,79
513,99,249,0,0,25,88
560,214,107,0,0,21,83
390,271,271,0,108,53,79
370,374,267,0,53,53,79
569,267,427,0,53,38,66
506,324,602,46,185,28,53
2596,52,30,7,0,61,34
240,76,57,0,0,97,94
797,99,39,0,0,71,81
1791,108,83,0,24,36,43
127,198,0,0,198,37,92
41,88,0,0,88,47,99
143,66,133,0,0,47,99
17,88,0,0,0,47,99
13,57,0,0,0,47,99
62,0,0,0,0,92,100
108,173,0,0,0,16,97
208,0,0,0,0,70,98
19,0,0,0,0,92,100
70,187,62,0,124,16,97
85,261,0,0,87,16,97
112,120,0,0,60,70,98
0,194,0,0,0,16,97
3158,94,31,0,7,50,20
2090,82,22,0,14,36,43
106,0,0,0,0,70,98
63,273,109,0,109,16,97
539,184,123,20,61,25,88
4449,52,35,5,0,35,10
2,136,68,136,136,16,97
523,1188,1114,0,445,3,32
358,1642,656,0,410,63,27
959,1369,913,228,228,24,30
833,140,187,46,35,18,76
620,2121,1136,227,530,49,23
446,2002,721,320,560,65,14
629,2249,1724,299,899,67,11
231,1431,477,0,477,0,35
392,1024,315,236,315,23,55
319,1565,460,276,644,63,27
487,1194,671,223,223,78,33
784,1642,410,0,164,24,30
511,222,178,0,89,18,76
381,2365,1351,337,878,67,11
471,1969,984,378,454,49,23
298,1856,564,80,726,65,14
1295,242,242,14,71,20,59
7,712,475,79,79,45,65
1901,176,189,37,50,36,43
371,1352,901,150,525,3,32
154,1261,157,78,315,34,50
686,2918,823,374,448,42,21
121,2067,536,229,536,98,26
613,347,347,31,31,38,66
1745,729,300,28,85,93,31
519,1064,836,228,608,3,32
190,1111,714,317,634,15,38
516,1569,863,78,392,49,23
115,1276,600,75,450,72,39
669,1862,819,223,521,65,14
701,1555,900,0,0,49,23
757,120,107,6,33,18,76
860,2086,670,74,447,65,14
1948,284,329,29,29,36,43
3816,485,543,28,42,35,10
804,1961,811,202,540,65,14
297,1029,554,79,237,55,45
777,253,354,37,12,18,76
33,419,359,59,119,91,78
179,1590,556,79,238,0,35
361,1205,828,301,602,3,32
50,2895,1206,120,683,4,6
1274,81,23,11,0,20,59
339,192,210,17,35,25,88
50,127,318,63,63,44,95
13,213,479,106,159,44,95
320,258,258,68,40,53,79
121,0,0,0,0,70,98
41,0,0,0,0,92,100
308,0,0,3,3,80,96
8,83,0,0,83,47,99
24,79,0,0,0,47,99
5,68,68,0,68,47,99
183,5,0,0,5,70,98
110,0,9,9,0,70,98
319,0,3,0,0,80,96
338,3,0,0,0,80,96
364,0,3,0,0,80,96
316,6,6,0,3,80,96
316,0,0,0,0,80,96
229,102,0,0,51,80,96
348,0,0,57,114,80,96
81,0,0,55,0,92,100
309,0,3,0,0,80,96
926,13,3,0,0,71,81
406,0,0,0,0,80,96
481,0,0,0,0,58,87
61,33,0,0,0,92,100
299,0,0,0,0,80,96
3,0,0,0,79,92,100
16,0,0,0,0,92,100
277,3,0,0,3,80,96
275,78,104,0,26,97,94
97,0,0,0,9,92,100
510,0,0,0,0,58,87
331,0,3,0,3,80,96
0,0,0,0,0,92,100
4,0,0,0,0,92,100
7,79,0,0,79,47,99
0,155,0,0,233,16,97
60,1249,543,108,108,55,45
143,1167,495,70,389,72,39
10,868,0,0,173,33,85
36,1607,43,86,390,1,37
72,1228,129,0,129,76,61
270,419,179,59,299,57,80
482,882,271,0,339,23,55
324,416,119,0,416,13,74
606,910,260,0,325,23,55
7,759,402,0,268,48,69
124,995,718,55,276,96,49
310,1227,886,68,409,3,32
70,1119,344,86,387,26,48
282,771,275,55,165,90,57
75,1160,488,61,244,55,45
269,1084,474,67,338,55,45
228,587,195,130,260,10,77
166,777,457,45,137,90,57
297,537,537,119,358,28,53
301,884,272,0,204,23,55
32,1120,186,0,746,26,48
199,239,298,0,239,44,95
514,988,395,131,131,52,46
99,397,567,56,340,75,71
419,377,62,0,503,13,74
347,517,258,51,207,13,74
727,316,237,79,211,18,76
502,58,19,4,29,58,87
418,183,61,0,61,25,88
351,27,0,0,5,80,96
16,1221,574,0,502,15,38
224,121,0,0,121,97,94
324,501,313,125,219,57,80
132,243,182,0,60,14,91
24,539,119,0,239,5,89
217,1230,468,234,703,15,38
302,564,166,33,99,64,73
59,1026,307,0,153,99,56
141,186,37,0,74,16,97
32,1806,492,0,656,1,37
74,1383,465,70,593,72,39
68,860,0,78,391,17,68
46,1355,500,20,542,72,39
802,115,115,0,0,18,76
1093,165,91,0,55,77,72
14,2157,417,69,696,98,26
62,632,402,115,57,31,82
284,1221,195,146,341,95,52
471,590,328,0,393,13,74
413,632,126,126,253,64,73
29,2152,280,0,280,12,40
24,1237,154,0,670,26,48
88,1595,731,132,398,0,35
567,1250,592,65,526,78,33
37,1169,292,0,292,76,61
47,1314,246,0,410,34,50
16,1309,93,0,374,34,50
60,1625,221,0,221,12,40
53,1233,293,0,0,76,61
45,945,55,0,222,17,68
14,524,233,58,233,31,82
173,481,137,68,481,19,75
224,712,97,32,161,33,85
109,565,51,0,154,5,89
13,1333,321,183,873,9,28
46,1445,96,0,481,34,50
27,1618,186,0,249,12,40
143,359,0,0,89,37,92
116,169,84,0,42,16,97
27,814,0,0,58,33,85
19,589,196,0,196,31,82
0,1265,301,120,361,26,48
99,301,60,0,120,37,92
175,395,219,43,175,57,80
21,484,242,60,363,31,82
258,824,68,0,206,10,77
34,492,0,0,196,5,89
190,362,241,0,362,43,84
497,1162,820,0,478,78,33
258,695,57,57,289,10,77
291,120,0,0,60,97,94
158,178,178,44,178,43,84
294,1015,135,135,135,40,58
351,207,51,0,310,27,93
156,390,0,0,0,84,86
30,1253,100,0,451,34,50
1546,173,52,17,104,20,59
444,540,151,16,168,64,73
139,482,120,60,120,5,89
721,265,147,29,147,18,76
87,339,254,0,127,14,91
89,1173,645,234,410,15,38
409,1352,743,202,202,78,33
236,603,139,0,232,10,77
419,403,100,50,353,13,74
100,993,552,110,276,99,56
523,717,195,0,521,46,60
67,1233,411,58,411,72,39
288,1599,365,0,91,6,44
241,1189,139,0,139,40,58
264,1133,226,45,135,40,58
231,1426,203,0,163,6,44
276,1098,457,0,183,55,45
143,1205,172,0,43,76,61
110,1032,0,0,89,17,68
719,932,186,0,111,52,46
165,1074,268,0,89,17,68
397,933,69,0,241,40,58
72,1174,451,0,180,55,45
119,1643,691,43,259,0,35
118,1089,181,0,45,17,68
142,1189,339,0,212,95,52
124,1505,273,45,182,6,44
132,1008,168,0,252,17,68
122,724,181,0,90,33,85
45,1305,0,0,174,76,61
93,905,226,0,135,60,70
73,1059,381,0,169,99,56
324,1588,226,0,136,6,44
239,2271,329,0,366,89,25
141,544,45,0,136,5,89
42,1190,155,0,0,76,61
239,1037,315,0,225,95,52
918,1212,471,0,202,24,30
688,640,122,0,183,54,64
181,1206,402,0,134,55,45
62,1025,299,0,128,99,56
326,904,226,0,135,23,55
76,1203,214,42,429,26,48
610,719,0,0,172,54,64
200,1777,455,45,227,12,40
308,1699,158,0,474,1,37
156,949,180,0,180,17,68
276,2275,159,39,159,89,25
157,1483,224,0,89,6,44
75,1494,128,0,85,6,44
253,905,181,0,90,33,85
167,757,84,0,84,33,85
165,1902,407,0,181,12,40
102,1143,214,0,357,95,52
148,1491,226,0,180,6,44
215,856,128,0,42,33,85
152,1042,181,45,136,17,68
257,1556,311,0,259,6,44
634,948,271,45,225,52,46
326,1547,773,42,214,74,36
296,1269,136,0,90,40,58
132,1741,161,40,323,12,40
435,768,180,0,90,64,73
104,1468,302,0,215,6,44
294,1967,411,0,183,12,40
57,1546,300,0,214,6,44
483,1527,201,40,120,6,44
83,640,42,0,85,33,85
145,1123,134,0,44,17,68
849,130,87,0,32,71,81
639,109,121,0,72,58,87
19,308,123,0,61,14,91
908,141,43,10,54,71,81
358,525,142,32,54,64,73
28,854,427,0,355,73,54
249,439,199,79,239,57,80
157,288,66,44,110,37,92
670,54,32,32,54,58,87
259,183,96,10,140,66,90
171,111,41,0,27,70,98
284,170,65,0,26,97,94
13,397,317,79,317,43,84
1311,180,54,9,9,20,59
95,979,287,57,345,99,56
46,937,216,72,288,17,68
211,1111,268,76,191,17,68
4,1409,281,93,563,34,50
309,305,67,0,67,66,90
536,197,21,21,153,25,88
161,633,369,17,246,31,82
62,622,136,19,330,19,75
240,426,213,0,298,57,80
409,62,31,0,0,80,96
60,332,221,27,83,14,91
364,155,0,0,31,25,88
201,66,50,0,50,97,94
438,74,74,0,42,25,88
40,904,155,93,280,17,68
691,223,74,18,18,18,76
121,87,87,0,87,70,98
412,327,178,0,59,66,90
7,482,241,0,120,14,91
57,550,148,42,84,5,89
27,70,14,0,98,47,99
80,430,251,0,71,14,91
22,1187,69,0,139,76,61
187,1038,361,0,316,95,52
20,968,56,113,170,17,68
227,257,68,0,103,37,92
375,420,267,114,267,53,79
703,235,78,0,56,18,76
53,384,171,42,128,14,91
58,122,0,0,35,47,99
59,954,204,113,136,17,68
376,1267,543,77,413,78,33
34,344,0,0,229,27,93
1871,366,141,28,56,36,43
5,275,137,0,137,14,91
163,760,428,0,95,60,70
134,588,141,23,94,33,85
175,390,130,0,260,57,80
106,453,181,0,90,14,91
624,234,100,0,100,18,76
741,731,279,0,107,52,46
7,1056,440,0,308,99,56
224,629,141,12,205,10,77
14,668,0,0,267,10,77
1283,250,41,41,125,20,59
55,1060,128,128,128,17,68
406,1318,229,57,286,6,44
320,608,76,0,228,13,74
27,1863,345,0,138,12,40
226,2710,328,0,164,89,25
187,1137,200,0,401,95,52
314,557,202,0,557,46,60
181,1761,402,100,603,1,37
65,1752,625,0,500,83,24
7,1633,544,68,544,1,37
438,286,179,0,47,21,83
212,671,116,58,262,10,77
35,549,109,27,54,5,89
380,239,0,21,87,66,90
109,345,125,0,62,37,92
152,210,140,0,84,37,92
104,207,103,0,62,16,97
269,153,69,13,125,97,94
128,651,168,63,315,10,77
928,136,107,0,39,71,81
382,1579,581,187,394,63,27
453,549,338,21,380,13,74
151,2317,598,0,523,98,26
730,519,311,0,121,38,66
283,595,290,30,183,57,80
421,56,28,28,0,80,96
421,214,136,19,116,21,83
628,126,189,31,126,18,76
267,637,245,0,269,46,60
349,306,47,0,23,66,90
49,2143,535,89,625,98,26
222,1089,198,99,445,95,52
3,2589,767,479,1150,11,9
73,1825,451,150,601,1,37
607,661,53,0,160,54,64
394,1516,665,184,628,63,27
56,274,54,0,164,37,92
116,1157,325,108,361,26,48
82,2830,744,0,1117,2,5
190,1079,560,249,456,15,38
353,190,23,0,71,66,90
59,1442,673,288,288,0,35
315,767,309,125,251,90,57
127,416,113,0,75,37,92
179,188,0,0,23,16,97
13,801,160,0,240,60,70
143,291,91,15,30,37,92
35,202,81,0,40,16,97
105,397,238,63,79,14,91
61,525,270,63,95,31,82
27,526,170,0,46,5,89
104,371,281,29,133,14,91
241,549,204,0,78,64,73
67,389,152,16,16,14,91
27,152,25,0,50,47,99
116,960,443,29,251,99,56
78,733,156,46,109,33,85
37,535,290,15,91,31,82
165,600,126,47,173,10,77
205,659,153,30,199,10,77
204,1036,338,59,119,17,68
163,870,336,45,152,23,55
57,464,64,0,80,5,89
46,542,217,15,93,31,82
290,313,223,44,89,57,80
250,516,302,35,89,57,80
0,3584,1592,597,995,4,6
49,719,899,179,449,87,51
138,574,246,41,123,31,82
125,633,281,70,211,31,82
19,1597,657,187,469,0,35
153,1027,440,58,117,99,56
118,811,324,54,378,68,62
209,510,78,0,157,57,80
139,24,72,24,48,70,98
299,218,31,0,78,97,94
39,514,57,57,286,5,89
3,676,245,122,122,31,82
3,1987,411,0,548,98,26
2,794,99,0,0,33,85
277,221,0,0,0,66,90
88,373,82,0,82,37,92
150,133,0,0,0,16,97
257,519,136,81,355,13,74
18,374,374,0,467,75,71
11,799,99,0,99,33,85
394,85,214,0,42,25,88
117,399,39,0,0,84,86
220,172,172,43,301,27,93
62,270,232,0,77,14,91
237,223,134,0,89,37,92
333,372,0,0,0,21,83
383,386,85,0,128,21,83
435,184,184,92,153,21,83
247,247,0,0,0,66,90
550,214,85,42,171,21,83
171,323,71,35,71,37,92
0,799,213,53,372,68,62
149,389,172,43,259,43,84
226,247,41,0,165,66,90
54,472,42,0,171,5,89
32,360,180,0,496,19,75
257,53,0,0,53,80,96
201,0,53,0,0,70,98
74,604,129,43,388,19,75
164,313,0,0,352,27,93
48,816,42,0,300,10,77
153,262,43,0,87,37,92
122,558,85,0,85,5,89
286,298,99,0,132,66,90
45,646,172,43,258,19,75
152,301,86,0,172,37,92
92,264,0,44,220,27,93
1,214,128,0,214,16,97
347,440,44,44,44,21,83
352,119,39,0,119,25,88
203,62,0,0,7,70,98
543,65,26,13,19,58,87
151,631,299,99,332,46,60
438,334,66,33,200,21,83
336,666,333,0,458,46,60
100,408,111,0,222,43,84
177,199,28,28,28,16,97
199,421,120,0,120,57,80
1266,226,226,0,28,20,59
260,28,28,0,28,80,96
610,1313,257,28,142,6,44
159,226,85,28,0,37,92
393,142,171,0,0,25,88
328,454,272,30,60,53,79
191,200,114,0,28,37,92
640,242,208,34,34,18,76
520,183,61,40,61,25,88
187,0,0,0,28,70,98
175,113,56,0,0,97,94
199,120,72,0,0,97,94
180,28,114,0,0,70,98
135,174,262,0,116,44,95
867,232,41,0,41,71,81
231,71,23,23,0,97,94
223,313,142,0,28,66,90
167,495,204,87,116,57,80
774,35,0,0,7,71,81
410,142,56,0,0,25,88
99,487,86,28,57,5,89
247,178,59,0,0,97,94
115,179,35,35,0,16,97
623,47,119,0,143,58,87
114,24,24,0,24,70,98
386,95,119,23,95,25,88
238,167,95,0,95,97,94
310,83,44,4,34,80,96
419,119,71,23,0,25,88
44,71,23,23,23,47,99
578,193,217,24,96,18,76
16,48,24,0,0,47,99
174,143,71,0,0,97,94
227,183,73,0,36,97,94
42,0,198,0,66,47,99
2,0,0,0,37,92,100
493,95,285,23,71,25,88
79,0,0,0,53,92,100
100,71,190,23,23,44,95
0,23,47,0,23,92,100
587,195,162,32,97,18,76
182,71,47,0,47,97,94
255,95,119,47,23,97,94
212,164,49,0,16,97,94
547,154,176,22,110,18,76
29,24,24,24,24,92,100
571,119,95,0,47,58,87
791,46,42,15,11,71,81
466,66,41,0,6,58,87
583,85,106,21,106,58,87
88,336,168,42,84,14,91
930,314,209,0,104,51,63
132,792,99,99,0,33,85
8,744,93,0,93,33,85
158,328,252,25,75,44,95
104,316,339,45,90,44,95
180,435,314,48,96,91,78
522,259,159,19,19,21,83
314,458,265,96,24,53,79
256,120,168,48,48,97,94
210,151,189,75,0,97,94
394,617,462,77,0,28,53
298,608,354,177,101,90,57
127,225,135,0,45,37,92
151,354,253,50,75,44,95
43,688,503,264,158,99,56
984,81,40,0,20,71,81
729,170,362,42,85,18,76
124,241,193,96,96,43,84
202,292,179,0,44,37,92
410,264,433,48,168,53,79
423,474,258,86,43,53,79
193,67,179,22,67,97,94
389,324,278,46,254,53,79
226,112,225,0,45,44,95
482,289,334,89,89,38,66
301,139,162,0,46,97,94
165,422,187,93,140,14,91
93,180,203,0,45,44,95
162,481,228,101,126,57,80
105,202,76,25,50,16,97
336,129,77,0,25,97,94
628,471,209,0,26,54,64
0,80,160,0,80,47,99
393,482,355,76,50,53,79
83,255,127,0,127,14,91
17,295,689,0,196,75,71
590,412,412,108,86,38,66
346,56,85,0,28,80,96
69,380,253,50,126,14,91
383,79,119,19,19,25,88
161,208,243,69,139,43,84
231,626,417,104,139,90,57
186,521,277,0,34,31,82
238,237,101,0,101,37,92
284,443,136,34,204,57,80
79,1419,397,170,0,6,44
118,347,69,34,104,37,92
16,609,121,0,406,19,75
40,935,519,103,259,99,56
333,11,23,5,17,80,96
387,22,22,13,9,80,96
810,29,10,7,7,71,81
104,911,398,227,227,99,56
91,1317,253,202,709,1,37
84,375,221,44,132,14,91
410,381,84,42,106,21,83
390,9,18,0,14,80,96
189,17,5,5,17,70,98
73,73,167,41,156,16,97
551,53,160,0,35,58,87
910,840,411,71,161,52,46
24,124,213,0,106,44,95
1317,66,31,7,9,20,59
352,94,71,0,142,25,88
89,301,543,120,301,75,71
1484,28,23,4,14,20,59
406,37,13,0,5,80,96
305,457,190,0,114,53,79
95,334,133,66,267,43,84
33,297,241,0,92,14,91
511,280,336,37,93,38,66
267,135,54,0,27,97,94
133,1263,1069,97,485,3,32
140,494,219,91,201,31,82
