overspeed,accel,decel,stop,start,dsi,score
170.0,732.0,73.0,0.0,73.0,1048.0,87.0
1500.0,431.0,121.0,13.0,27.0,2092.0,75.0
427.0,644.0,170.0,11.0,34.0,1286.0,84.0
2761.0,103.0,13.0,0.0,13.0,2890.0,65.0
1076.0,99.0,14.0,14.0,57.0,1260.0,85.0
3189.0,256.0,70.0,0.0,23.0,3538.0,57.0
656.0,417.0,25.0,0.0,0.0,1098.0,87.0
1067.0,740.0,199.0,25.0,8.0,2039.0,75.0
112.0,1468.0,315.0,0.0,210.0,2105.0,74.0
352.0,1428.0,238.0,60.0,298.0,2376.0,71.0
88.0,1174.0,78.0,0.0,78.0,1418.0,83.0
209.0,900.0,164.0,27.0,245.0,1545.0,81.0
758.0,272.0,49.0,0.0,49.0,1128.0,86.0
249.0,947.0,189.0,0.0,32.0,1417.0,83.0
197.0,1000.0,0.0,0.0,182.0,1379.0,83.0
193.0,2175.0,1196.0,0.0,544.0,4108.0,50.0
129.0,388.0,0.0,0.0,39.0,556.0,93.0
216.0,954.0,327.0,27.0,245.0,1769.0,79.0
326.0,696.0,77.0,0.0,386.0,1485.0,82.0
177.0,804.0,196.0,0.0,65.0,1242.0,85.0
208.0,646.0,0.0,0.0,0.0,854.0,90.0
231.0,787.0,112.0,0.0,112.0,1242.0,85.0
318.0,1436.0,591.0,0.0,253.0,2598.0,68.0
71.0,1752.0,519.0,195.0,519.0,3056.0,63.0
155.0,998.0,317.0,97.0,170.0,1737.0,79.0
75.0,1035.0,197.0,0.0,49.0,1356.0,84.0
16.0,1468.0,408.0,27.0,272.0,2191.0,73.0
207.0,1069.0,314.0,0.0,251.0,1841.0,78.0
273.0,918.0,367.0,0.0,184.0,1742.0,79.0
301.0,834.0,135.0,0.0,90.0,1360.0,83.0
266.0,511.0,22.0,0.0,67.0,866.0,89.0
158.0,634.0,211.0,0.0,106.0,1109.0,87.0
427.0,1125.0,348.0,0.0,134.0,2034.0,75.0
11.0,1024.0,275.0,0.0,200.0,1510.0,82.0
36.0,113.0,0.0,0.0,0.0,149.0,98.0
31.0,0.0,0.0,0.0,0.0,31.0,100.0
27.0,0.0,0.0,0.0,38.0,65.0,99.0
22.0,0.0,0.0,0.0,0.0,22.0,100.0
48.0,0.0,0.0,0.0,0.0,48.0,99.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0
43.0,0.0,0.0,0.0,0.0,43.0,99.0
279.0,0.0,0.0,0.0,0.0,279.0,97.0
435.0,0.0,0.0,0.0,0.0,435.0,95.0
322.0,8.0,0.0,0.0,0.0,330.0,96.0
456.0,13.0,0.0,0.0,0.0,469.0,94.0
90.0,0.0,0.0,0.0,0.0,90.0,99.0
29.0,0.0,0.0,0.0,0.0,29.0,100.0
23.0,0.0,0.0,0.0,0.0,23.0,100.0
41.0,0.0,0.0,0.0,0.0,41.0,100.0
23.0,0.0,0.0,0.0,0.0,23.0,100.0
329.0,0.0,41.0,0.0,0.0,370.0,96.0
48.0,0.0,0.0,0.0,0.0,48.0,99.0
58.0,39.0,0.0,0.0,0.0,97.0,99.0
32.0,0.0,0.0,0.0,0.0,32.0,100.0
97.0,38.0,0.0,38.0,38.0,211.0,97.0
72.0,0.0,38.0,0.0,0.0,110.0,99.0
39.0,0.0,0.0,0.0,43.0,82.0,99.0
29.0,0.0,0.0,0.0,0.0,29.0,100.0
25.0,0.0,0.0,0.0,0.0,25.0,100.0
68.0,0.0,0.0,0.0,0.0,68.0,99.0
62.0,0.0,0.0,0.0,0.0,62.0,99.0
35.0,0.0,0.0,0.0,0.0,35.0,100.0
20.0,0.0,0.0,0.0,0.0,20.0,100.0
38.0,0.0,0.0,0.0,0.0,38.0,100.0
2.0,0.0,0.0,0.0,0.0,2.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0
35.0,0.0,0.0,0.0,0.0,35.0,100.0
12.0,0.0,0.0,0.0,0.0,12.0,100.0
27.0,0.0,0.0,0.0,0.0,27.0,100.0
96.0,0.0,0.0,0.0,0.0,96.0,99.0
63.0,0.0,0.0,0.0,0.0,63.0,99.0
88.0,0.0,0.0,0.0,0.0,88.0,99.0
78.0,0.0,0.0,0.0,0.0,78.0,99.0
25.0,0.0,0.0,0.0,0.0,25.0,100.0
22.0,0.0,0.0,0.0,0.0,22.0,100.0
38.0,38.0,0.0,0.0,0.0,76.0,99.0
69.0,79.0,39.0,0.0,0.0,187.0,98.0
24.0,38.0,0.0,0.0,0.0,62.0,99.0
27.0,0.0,0.0,0.0,0.0,27.0,100.0
25.0,0.0,0.0,0.0,0.0,25.0,100.0
21.0,0.0,0.0,0.0,0.0,21.0,100.0
44.0,38.0,38.0,0.0,0.0,120.0,99.0
38.0,0.0,0.0,0.0,0.0,38.0,100.0
83.0,41.0,0.0,0.0,0.0,124.0,98.0
30.0,0.0,0.0,0.0,0.0,30.0,100.0
21.0,37.0,0.0,0.0,0.0,58.0,99.0
212.0,27.0,27.0,27.0,0.0,293.0,96.0
24.0,0.0,0.0,0.0,38.0,62.0,99.0
38.0,0.0,0.0,0.0,0.0,38.0,100.0
34.0,0.0,38.0,0.0,0.0,72.0,99.0
28.0,0.0,60.0,0.0,0.0,88.0,99.0
130.0,0.0,0.0,0.0,0.0,130.0,98.0
18.0,0.0,38.0,0.0,0.0,56.0,99.0
659.0,0.0,9.0,0.0,0.0,668.0,92.0
115.0,11.0,0.0,0.0,0.0,126.0,98.0
33.0,0.0,0.0,0.0,0.0,33.0,100.0
38.0,0.0,0.0,0.0,0.0,38.0,100.0
43.0,0.0,0.0,0.0,0.0,43.0,99.0
11.0,0.0,0.0,0.0,0.0,11.0,100.0
41.0,38.0,0.0,0.0,0.0,79.0,99.0
17.0,0.0,0.0,0.0,0.0,17.0,100.0
59.0,0.0,0.0,0.0,0.0,59.0,99.0
40.0,0.0,0.0,0.0,0.0,40.0,100.0
313.0,0.0,0.0,0.0,0.0,313.0,96.0
281.0,47.0,0.0,0.0,47.0,375.0,95.0
19.0,0.0,0.0,0.0,0.0,19.0,100.0
62.0,0.0,0.0,0.0,0.0,62.0,99.0
34.0,38.0,0.0,0.0,0.0,72.0,99.0
3.0,2223.0,699.0,64.0,1143.0,4132.0,50.0
291.0,291.0,264.0,0.0,211.0,1057.0,87.0
8.0,498.0,356.0,0.0,142.0,1004.0,88.0
159.0,527.0,301.0,38.0,113.0,1138.0,86.0
93.0,188.0,71.0,24.0,94.0,470.0,94.0
122.0,1962.0,1226.0,245.0,1063.0,4618.0,44.0
163.0,448.0,187.0,0.0,112.0,910.0,89.0
186.0,769.0,385.0,96.0,160.0,1596.0,81.0
67.0,1394.0,836.0,209.0,1324.0,3830.0,53.0
0.0,881.0,401.0,80.0,401.0,1763.0,79.0
43.0,2205.0,630.0,315.0,1512.0,4705.0,43.0
1812.0,174.0,102.0,29.0,87.0,2204.0,73.0
783.0,347.0,111.0,50.0,124.0,1415.0,83.0
50.0,42.0,169.0,42.0,42.0,345.0,96.0
473.0,102.0,51.0,6.0,17.0,649.0,92.0
140.0,356.0,129.0,162.0,388.0,1175.0,86.0
104.0,493.0,131.0,33.0,99.0,860.0,90.0
258.0,1125.0,205.0,0.0,68.0,1656.0,80.0
146.0,640.0,122.0,0.0,152.0,1060.0,87.0
106.0,2352.0,980.0,0.0,784.0,4222.0,49.0
50.0,1072.0,357.0,102.0,562.0,2143.0,74.0
205.0,127.0,106.0,42.0,85.0,565.0,93.0
256.0,207.0,41.0,21.0,41.0,566.0,93.0
79.0,517.0,194.0,0.0,129.0,919.0,89.0
61.0,467.0,359.0,36.0,108.0,1031.0,87.0
4.0,534.0,467.0,0.0,133.0,1138.0,86.0
129.0,559.0,51.0,0.0,152.0,891.0,89.0
13.0,1744.0,872.0,291.0,997.0,3917.0,52.0
100.0,1405.0,333.0,37.0,592.0,2467.0,70.0
367.0,1065.0,287.0,41.0,369.0,2129.0,74.0
220.0,264.0,44.0,0.0,44.0,572.0,93.0
121.0,361.0,77.0,0.0,103.0,662.0,92.0
0.0,429.0,95.0,0.0,119.0,643.0,92.0
110.0,296.0,33.0,33.0,164.0,636.0,92.0
164.0,715.0,179.0,89.0,179.0,1326.0,84.0
2.0,1086.0,0.0,0.0,395.0,1483.0,82.0
13.0,489.0,130.0,0.0,293.0,925.0,89.0
7.0,983.0,688.0,197.0,295.0,2170.0,74.0
2.0,392.0,294.0,294.0,98.0,1080.0,87.0
231.0,721.0,139.0,111.0,277.0,1479.0,82.0
125.0,403.0,73.0,0.0,73.0,674.0,92.0
5.0,926.0,427.0,142.0,142.0,1642.0,80.0
5.0,572.0,72.0,0.0,143.0,792.0,90.0
114.0,470.0,157.0,52.0,52.0,845.0,90.0
49.0,601.0,240.0,120.0,301.0,1311.0,84.0
77.0,1271.0,673.0,224.0,523.0,2768.0,66.0
272.0,1120.0,1493.0,299.0,523.0,3707.0,55.0
54.0,1585.0,649.0,216.0,216.0,2720.0,67.0
34.0,2166.0,591.0,148.0,443.0,3382.0,59.0
362.0,918.0,175.0,44.0,175.0,1674.0,80.0
532.0,353.0,50.0,0.0,101.0,1036.0,87.0
310.0,175.0,175.0,0.0,44.0,704.0,91.0
1006.0,1347.0,697.0,139.0,139.0,3328.0,60.0
212.0,440.0,88.0,0.0,0.0,740.0,91.0
500.0,557.0,418.0,0.0,139.0,1614.0,80.0
102.0,699.0,219.0,0.0,131.0,1151.0,86.0
467.0,558.0,140.0,0.0,47.0,1212.0,85.0
237.0,550.0,212.0,42.0,212.0,1253.0,85.0
1105.0,91.0,113.0,23.0,113.0,1445.0,82.0
494.0,723.0,337.0,96.0,48.0,1698.0,79.0
350.0,326.0,140.0,0.0,47.0,863.0,90.0
301.0,605.0,279.0,0.0,47.0,1232.0,85.0
23.0,481.0,175.0,44.0,44.0,767.0,91.0
468.0,271.0,316.0,90.0,271.0,1416.0,83.0
71.0,225.0,225.0,45.0,45.0,611.0,93.0
362.0,651.0,419.0,0.0,326.0,1758.0,79.0
128.0,480.0,174.0,0.0,87.0,869.0,89.0
298.0,233.0,233.0,47.0,47.0,858.0,90.0
35.0,132.0,132.0,0.0,0.0,299.0,96.0
396.0,465.0,232.0,46.0,139.0,1278.0,84.0
254.0,611.0,175.0,0.0,131.0,1171.0,86.0
567.0,843.0,211.0,35.0,281.0,1937.0,76.0
96.0,588.0,45.0,0.0,136.0,865.0,89.0
187.0,510.0,418.0,46.0,325.0,1486.0,82.0
651.0,42.0,42.0,42.0,84.0,861.0,90.0
256.0,506.0,63.0,32.0,32.0,889.0,89.0
185.0,923.0,126.0,0.0,84.0,1318.0,84.0
411.0,177.0,89.0,0.0,44.0,721.0,91.0
474.0,279.0,0.0,46.0,46.0,845.0,90.0
102.0,176.0,220.0,44.0,44.0,586.0,93.0
309.0,418.0,418.0,46.0,186.0,1377.0,83.0
333.0,829.0,349.0,44.0,175.0,1730.0,79.0
356.0,900.0,196.0,39.0,196.0,1687.0,80.0
490.0,126.0,42.0,42.0,0.0,700.0,91.0
785.0,209.0,167.0,0.0,84.0,1245.0,85.0
3280.0,158.0,20.0,0.0,13.0,3471.0,58.0
698.0,97.0,130.0,0.0,32.0,957.0,88.0
