user,trip,accel,decel,stop,start,distance
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1597999534828,3,1,0,0,16557.229
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1598084382294,5,1,2,3,13139.938
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1598116617998,55,12,3,12,27422.912
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1598150470174,22,10,1,0,221433.92
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1598261527911,24,4,1,2,221781.67
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1598324082802,0,1,0,0,11767.08
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1598334048254,3,1,0,1,12549.432
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1598338031581,3,6,2,1,16978.334
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1598344570727,3,1,1,2,17791.758
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1598354842555,6,0,0,0,13530.401
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1598413932833,0,0,0,0,10232.075
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1598426904204,46,3,0,0,122486.04
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1598432549901,10,2,0,1,17429.62
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1598774111103,2,4,0,1,17025.771
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1598790776627,3,0,0,1,13121.946
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1598817675530,42,7,0,12,27148.684
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1598948016733,18,8,0,4,50779.414
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1599018642632,5,5,0,2,18049.47
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1599200147813,32,11,0,7,93324.94
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1599359139177,29,16,0,8,41728.77
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1599404378032,0,0,0,1,10935.364
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1599449554671,9,6,0,3,10959.27
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1599535417790,0,0,0,0,79422.48
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1599704311211,98,84,0,14,143933.8
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1600590418925,1,1,0,3,49708.184
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1600604095175,8,1,0,0,73072.89
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1600659120368,2,0,0,0,11031.625
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1600742649356,29,17,2,3,67613.95
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1600750939980,4,6,1,0,60215.734
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1600841621054,3,11,1,6,70638.25
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1601188573892,7,0,0,5,32590.59
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1601196940189,9,1,0,5,17914.803
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1601205042422,3,2,0,1,44281.71
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1601433782979,2,0,0,0,11746.649
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1601444881527,11,1,2,4,44184.168
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1601538041070,0,1,0,0,49098.984
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1601692548931,8,3,1,1,57919.137
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1602141202330,9,6,0,3,13892.893
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1602304289378,1,0,0,0,18311.217
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1602395885788,6,2,0,4,44041.125
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1602402332551,13,3,1,7,25433.297
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1602485035173,1,3,1,1,13127.346
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1602555717436,4,1,0,0,60624.46
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1602589759638,6,1,0,2,61096.957
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1602653572851,1,4,0,0,10266.542
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1602658534398,2,0,0,0,13218.198
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1602666199785,9,0,0,10,10012.814
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1602671548908,56,0,0,23,59848.816
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1602753105489,3,1,0,0,11561.546
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1602763864360,16,6,0,2,11577.22
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1602890253474,28,15,2,3,79054.086
RBNohR44i4ZqVQXdNgnpDgbKhDA2,1602906174750,5,3,0,0,68002.72
rcpgEDExWlfGEufqkfON4QYY6xg1,1595287946908,0,0,0,1,56574.51953125
rcpgEDExWlfGEufqkfON4QYY6xg1,1595305217009,0,0,0,1,161893.71875
rcpgEDExWlfGEufqkfON4QYY6xg1,1595384710491,0,0,0,1,134014.734375
rcpgEDExWlfGEufqkfON4QYY6xg1,1595459979483,0,0,0,1,97942.8046875
rcpgEDExWlfGEufqkfON4QYY6xg1,1595471860259,0,0,0,1,144864.6875
rcpgEDExWlfGEufqkfON4QYY6xg1,1595485475500,0,0,0,5,235150.20288085938
rcpgEDExWlfGEufqkfON4QYY6xg1,1595487918797,0,0,0,1,24374.18359375
rcpgEDExWlfGEufqkfON4QYY6xg1,1595546493896,0,0,0,1,139651.359375
rcpgEDExWlfGEufqkfON4QYY6xg1,1595553195376,0,0,0,1,145097.296875
rcpgEDExWlfGEufqkfON4QYY6xg1,1595553361119,0,0,0,2,149191.97985839844
rcpgEDExWlfGEufqkfON4QYY6xg1,1595815740088,0,0,0,6,102774.42224121094
rcpgEDExWlfGEufqkfON4QYY6xg1,1595819332957,0,0,0,1,769220.0
rcpgEDExWlfGEufqkfON4QYY6xg1,1595892228275,0,0,0,1,333432.40625
rcpgEDExWlfGEufqkfON4QYY6xg1,1595903796930,0,0,0,1,1673172.75
rcpgEDExWlfGEufqkfON4QYY6xg1,1595916507654,0,0,0,1,54492.47265625
rcpgEDExWlfGEufqkfON4QYY6xg1,1595917331548,0,0,0,1,61373.2421875
rcpgEDExWlfGEufqkfON4QYY6xg1,1595917460919,0,0,0,1,200613.703125
rcpgEDExWlfGEufqkfON4QYY6xg1,1595979152666,0,0,0,1,52507.15625
rcpgEDExWlfGEufqkfON4QYY6xg1,1595981237168,0,0,0,2,97445.8046875
rcpgEDExWlfGEufqkfON4QYY6xg1,1596002738556,0,0,0,1,293459.59375
rcpgEDExWlfGEufqkfON4QYY6xg1,1596064707523,0,0,0,1,307772.53125
rcpgEDExWlfGEufqkfON4QYY6xg1,1596161911682,0,0,0,1,95389.3671875
rcpgEDExWlfGEufqkfON4QYY6xg1,1596174821904,0,0,0,1,96242.375
rcpgEDExWlfGEufqkfON4QYY6xg1,1596174929391,0,0,0,1,319076.53125
rcpgEDExWlfGEufqkfON4QYY6xg1,1596179410481,0,0,0,1,346812.03125
rcpgEDExWlfGEufqkfON4QYY6xg1,1596179647450,0,0,0,1,359491.90625
rcpgEDExWlfGEufqkfON4QYY6xg1,1596179741866,0,0,0,1,381426.15625
rcpgEDExWlfGEufqkfON4QYY6xg1,1596418818311,0,0,0,1,46765.66015625
rcpgEDExWlfGEufqkfON4QYY6xg1,1596419756220,0,0,0,1,62410.25390625
rcpgEDExWlfGEufqkfON4QYY6xg1,1596420922991,0,0,0,3,99582.259765625
rcpgEDExWlfGEufqkfON4QYY6xg1,1596421178721,0,0,0,2,51099.818359375
rcpgEDExWlfGEufqkfON4QYY6xg1,1596421717947,0,0,0,1,35336.38671875
rcpgEDExWlfGEufqkfON4QYY6xg1,1596421947976,0,0,0,1,17341.9375
rcpgEDExWlfGEufqkfON4QYY6xg1,1596423131570,0,0,0,7,56016.162353515625
rcpgEDExWlfGEufqkfON4QYY6xg1,1596424416326,0,0,0,3,17108.435302734375
rcpgEDExWlfGEufqkfON4QYY6xg1,1596425403081,0,0,0,2,25731.67578125
rcpgEDExWlfGEufqkfON4QYY6xg1,1596427632627,0,0,0,2,96502.794921875
rcpgEDExWlfGEufqkfON4QYY6xg1,1596427951239,0,0,0,3,89683.58251953125
rcpgEDExWlfGEufqkfON4QYY6xg1,1596428879149,0,0,0,2,61360.439453125
rcpgEDExWlfGEufqkfON4QYY6xg1,1596429649023,0,0,0,2,32055.248779296875
rcpgEDExWlfGEufqkfON4QYY6xg1,1596430734307,0,0,0,3,61803.499755859375
rcpgEDExWlfGEufqkfON4QYY6xg1,1596431429114,0,0,0,3,75305.95788574219
rcpgEDExWlfGEufqkfON4QYY6xg1,1596433186951,0,0,0,4,263918.3203125
rcpgEDExWlfGEufqkfON4QYY6xg1,1596434885926,0,0,0,5,31984.1123046875
rcpgEDExWlfGEufqkfON4QYY6xg1,1596516569690,1,2,0,3,48800.4
rcpgEDExWlfGEufqkfON4QYY6xg1,1596519635902,0,0,0,1,57858.65
rcpgEDExWlfGEufqkfON4QYY6xg1,1596521203342,2,2,0,68,138208.16
rcpgEDExWlfGEufqkfON4QYY6xg1,1596580678307,0,0,0,1,117358.06
rcpgEDExWlfGEufqkfON4QYY6xg1,1596582935989,0,0,0,6,818682.56
rcpgEDExWlfGEufqkfON4QYY6xg1,1596602191547,0,0,0,3,62040.42
rcpgEDExWlfGEufqkfON4QYY6xg1,1596604849886,0,0,0,1,106057.29
rcpgEDExWlfGEufqkfON4QYY6xg1,1596606097114,0,0,0,3,18129.586
rcpgEDExWlfGEufqkfON4QYY6xg1,1596606431003,0,1,0,1,16057.223
rcpgEDExWlfGEufqkfON4QYY6xg1,1596609138884,0,0,0,7,61088.66
rcpgEDExWlfGEufqkfON4QYY6xg1,1596669202377,0,0,6,16,13886.14
rcpgEDExWlfGEufqkfON4QYY6xg1,1596677511653,0,0,0,4,12425.522
rcpgEDExWlfGEufqkfON4QYY6xg1,1596690425552,0,0,0,1,18623.893
rcpgEDExWlfGEufqkfON4QYY6xg1,1596692705675,0,0,0,1,13647.635
rcpgEDExWlfGEufqkfON4QYY6xg1,1596695531809,0,0,0,1,32404.299
rcpgEDExWlfGEufqkfON4QYY6xg1,1596696644913,0,0,0,1,56549.453
rcpgEDExWlfGEufqkfON4QYY6xg1,1596752697261,0,0,0,1,49290.777
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1597875429127,11,4,2,2,17766.281
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1597903754435,26,14,2,2,49930.28
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1597919782992,19,8,0,4,31695.467
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1598130609180,29,21,4,14,54777.43
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1598218860769,13,6,0,0,17163.719
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1598247753255,16,7,0,5,25008.764
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1598310983453,13,10,1,1,17801.36
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1598332291121,19,11,2,9,24221.713
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1598397181868,12,3,1,0,17798.996
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1598484010189,14,5,0,0,17887.275
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1598506836314,20,8,1,5,25726.63
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1598912231046,7,3,0,1,17841.17
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1598946666092,19,5,2,4,18521.047
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1598997387949,4,3,0,3,17775.908
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1599025713627,25,9,1,5,25171.39
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1599082565805,7,2,0,0,18770.004
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1599688959588,32,13,3,13,26592.082
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1599724164432,10,14,0,4,19386.047
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1599778884936,9,8,3,5,17829.943
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1599810504774,11,2,0,1,14558.786
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1599947459592,8,10,0,10,34947.53
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1599984584076,2,6,0,3,10749.299
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1600035243202,20,5,2,5,17777.19
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1600061216541,16,9,1,5,21936.78
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1600120745140,9,7,0,1,17814.861
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1600156052983,16,5,3,3,19407.66
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1600222494173,24,9,0,2,18888.121
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1600292589095,10,9,0,2,17862.473
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1600322556716,25,11,1,5,24212.012
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1600415098529,38,7,3,11,19793.816
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1600640589786,39,9,3,5,17719.516
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1600674730860,24,6,4,17,19537.342
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1600725669844,19,6,1,3,17840.08
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1600753678666,26,14,6,8,24987.395
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1600898127463,15,2,0,7,17682.75
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1600934125441,20,5,0,5,18929.861
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1600985310419,34,9,1,3,17688.844
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1601004500604,10,3,0,2,22132.555
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1601246675668,23,9,1,7,17746.957
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1601279386620,32,8,2,5,19458.072
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1601329416570,6,9,0,3,17824.99
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1601353292193,21,9,1,4,17280.58
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1601364374325,19,5,3,13,11167.87
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1601848367207,18,7,1,6,17776.852
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1601877034807,18,6,0,4,21923.166
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1601935467317,29,13,3,11,26239.727
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1601970733434,45,21,6,10,31048.932
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1602025386036,32,19,1,7,26005.092
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1602143523228,22,3,1,4,19241.45
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1602225604122,32,4,0,5,12009.442
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1602451744107,15,7,0,4,18523.912
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1602482503187,18,9,2,5,24102.207
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1602541344932,15,10,0,3,17768.291
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1602575609345,16,5,1,5,19332.324
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1602626519595,17,3,2,7,17719.578
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1602662063693,13,6,0,4,18976.104
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1602712996240,14,8,1,4,17818.053
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1602740718419,11,4,1,3,21904.213
rLdYrtQ1UmfBu8awRKI4JRPwhjf2,1602800210155,12,5,1,1,17884.453
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1597836782077,4,2,1,6,16321.683
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1597874403847,13,3,1,7,15872.073
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1597919735283,9,4,1,9,15778.884
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1597962372957,7,1,0,1,12463.34
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1597999306806,16,6,3,8,17056.512
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1598007939798,18,7,2,11,30954.55
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1598048846979,4,3,2,6,15513.874
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1598067551604,9,7,4,6,14763.319
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1598136864987,6,8,1,2,16166.357
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1598156583721,4,3,1,5,13745.81
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1598220082869,13,8,2,3,14841.39
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1598265385614,9,4,0,3,16523.148
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1598306536029,11,10,1,8,15221.258
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1598344729495,12,9,1,4,15121.77
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1598393193559,6,5,1,6,15609.184
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1598431124968,22,4,0,3,16506.785
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1598479742853,12,5,2,1,15055.252
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1598517492669,18,13,3,6,15319.153
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1598566015833,9,3,0,5,15717.48
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1598603439006,8,6,0,6,16168.409
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1598682603697,14,8,3,7,16811.396
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1598741235804,12,13,1,12,31222.695
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1598756429477,12,6,3,4,16958.752
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1598760136527,3,3,0,4,14405.967
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1598825272263,16,2,0,2,15205.8125
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1598863301614,12,8,0,10,16169.125
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1599084144102,9,9,3,6,15176.616
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1599122432832,8,10,1,11,13238.146
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1599171110724,11,6,2,6,15505.584
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1599217158343,5,3,2,4,15505.708
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1599258863544,8,3,0,6,15795.959
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1599277211205,13,9,1,8,18004.441
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1599430039801,10,4,1,9,14613.745
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1599476752439,8,3,1,7,15585.423
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1599516707867,8,7,1,7,15583.585
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1599554110480,16,10,1,7,17175.283
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1599602841779,7,5,0,3,15165.819
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1599651089922,3,4,1,6,15433.591
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1599689199202,24,9,3,6,15351.957
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1599735964942,9,3,0,5,15394.015
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1599775821267,11,6,0,3,15591.409
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1599822484784,6,3,1,6,15787.646
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1599863929560,3,6,0,7,15741.543
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1599882037400,7,8,3,9,33768.23
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1600034613985,15,14,3,5,14873.852
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1600088583002,8,7,2,3,15558.324
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1600207520296,15,3,0,2,15922.476
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1600254219052,8,9,1,5,15765.816
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1600294176769,13,3,0,4,15172.639
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1600340923607,3,5,0,6,15180.268
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1600380849697,9,5,2,4,15611.448
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1600418224490,23,9,0,9,18756.629
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1600468305200,5,3,0,2,16076.504
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1600486121872,14,8,3,10,17377.486
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1600557688134,5,4,1,3,15819.438
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1600570189859,18,15,3,7,17006.338
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1600639580436,20,8,3,2,14795.105
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1600686303227,17,17,0,10,21678.125
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1600726226717,9,5,3,4,15527.79
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1600772468947,9,1,3,8,16191.155
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1600813083789,7,7,0,7,15913.03
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1600857444028,5,4,0,5,15187.183
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1600899222381,11,1,0,4,15559.127
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1600936381923,23,14,4,9,15819.9375
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1600945588046,7,7,1,9,30754.799
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1600985204549,10,7,2,5,15240.961
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1601023369805,17,15,2,10,15743.713
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1601072920366,7,6,0,4,15966.661
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1601091423095,16,13,1,11,15729.267
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1601161094225,5,7,4,5,16255.819
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1601180016504,9,5,2,2,13717.637
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1601244128438,13,8,2,7,14902.617
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1601291192144,13,6,1,8,16661.506
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1601330712530,12,6,1,4,15801.248
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1601382118397,6,2,0,6,15476.103
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1601419641287,3,3,2,5,15757.245
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1601439243501,10,5,0,3,14210.12
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1601591672353,8,5,1,3,15720.6875
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1601609176852,11,13,1,6,15462.508
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1601678793721,6,5,2,4,16028.574
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1601696015852,8,8,2,12,18354.39
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1601712302698,10,12,0,6,27137.453
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1601894175058,14,9,1,6,15907.355
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1601935427739,7,9,0,7,15552.356
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1601965888313,13,10,3,13,13944.119
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1602022641290,8,8,0,5,15570.558
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1602070157982,8,1,1,2,15789.601
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1602108576677,18,12,1,5,15994.433
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1602153233166,11,3,2,3,15413.184
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1602196583912,5,1,2,4,15390.814
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1602216931661,9,7,1,5,14584.555
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1602282931960,5,4,0,6,15872.899
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1602300945922,10,11,5,8,13413.871
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1602399143249,6,9,1,7,14333.76
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1602403969876,14,9,1,7,24046.688
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1602453985228,15,6,1,4,15530.761
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1602498691956,8,2,3,4,16270.251
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1602540480448,9,2,1,5,15263.345
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1602579259125,24,11,0,9,16432.264
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1602627152821,10,2,0,6,15649.291
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1602712943623,5,4,2,8,14428.345
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1602758098496,11,3,1,4,17204.709
rlu8nDJPXPSpeEkjn7xtvBAI5L23,1602802661142,24,16,1,6,16260.706
RrmT9ORuVxPAzpfvrUNoI6FiLy12,1598008286380,16,6,1,6,18887.15
RrmT9ORuVxPAzpfvrUNoI6FiLy12,1598061717843,19,4,1,7,19393.602
RrmT9ORuVxPAzpfvrUNoI6FiLy12,1598085298663,27,7,3,13,23711.396
RrmT9ORuVxPAzpfvrUNoI6FiLy12,1598234838045,22,4,1,10,19149.697
RrmT9ORuVxPAzpfvrUNoI6FiLy12,1598267548062,16,6,2,10,18489.117
RrmT9ORuVxPAzpfvrUNoI6FiLy12,1598323973113,17,7,2,3,19552.627
RrmT9ORuVxPAzpfvrUNoI6FiLy12,1598410040809,25,12,3,11,20092.764
RrmT9ORuVxPAzpfvrUNoI6FiLy12,1598497424062,24,4,1,9,16597.932
RrmT9ORuVxPAzpfvrUNoI6FiLy12,1598613394343,30,8,0,10,18648.729
RrmT9ORuVxPAzpfvrUNoI6FiLy12,1598665065187,17,11,3,16,17076.473
RrmT9ORuVxPAzpfvrUNoI6FiLy12,1598840645436,26,3,1,8,19705.832
RrmT9ORuVxPAzpfvrUNoI6FiLy12,1598872734582,24,1,0,7,13969.846
RrmT9ORuVxPAzpfvrUNoI6FiLy12,1598958395210,15,3,0,8,18784.426
RrmT9ORuVxPAzpfvrUNoI6FiLy12,1599015892359,13,4,0,10,16373.019
RrmT9ORuVxPAzpfvrUNoI6FiLy12,1599044917643,16,3,0,12,18800.629
RrmT9ORuVxPAzpfvrUNoI6FiLy12,1599102099493,15,2,3,7,19360.215
RrmT9ORuVxPAzpfvrUNoI6FiLy12,1599131414557,24,5,2,8,18882.994
RrmT9ORuVxPAzpfvrUNoI6FiLy12,1599217763439,26,3,3,10,18600.816
RrmT9ORuVxPAzpfvrUNoI6FiLy12,1599296211971,15,4,2,15,13535.2705
RrmT9ORuVxPAzpfvrUNoI6FiLy12,1599445137623,13,4,2,6,13385.285
RrmT9ORuVxPAzpfvrUNoI6FiLy12,1599477884888,27,8,3,11,19067.633
RrmT9ORuVxPAzpfvrUNoI6FiLy12,1599533280602,25,12,3,10,19823.598
